steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,noise_mode,cost_scale_override,seed,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,bridge_multiplier_used_mean_tail,bridge_multiplier_used_max,bridge_multiplier_used_amp_tail,bridge_multiplier_used_std_tail,content_frac_H_mean_tail,content_frac_H_max,content_frac_H_amp_tail,content_frac_H_std_tail,content_frac_P_mean_tail,content_frac_P_max,content_frac_P_amp_tail,content_frac_P_std_tail,content_frac_D_mean_tail,content_frac_D_max,content_frac_D_amp_tail,content_frac_D_std_tail,regime_fixed,regime
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,22,default,0.57925,0.925,0.6708333333333334,0.2729884638384723,0.23189999999999997,0.44166666666666665,0.3958333333333333,0.12117664333067198,0.18885000000000002,0.4125,0.4,0.15549132612464273,0.4463309522587434,0.840041511199816,0.7899424962245398,0.3198838006906053,0.4473074564312639,0.840041511199816,0.7899424962245398,0.3203620473361814,0.22732277052677702,0.5713599343514383,0.5704446194259746,0.2279066576862565,0.22918333333333335,0.6041666666666666,0.6041666666666666,0.23139837522237608,1.8676238561612617,2.5116468480282297,1.2951979464696681,0.5350391423139997,1.0,1.0,0.0,0.0,0.2322857142857143,0.6071428571428571,0.6071428571428571,0.20815633842016387,0.09471428571428572,0.25,0.25,0.08963429099652086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.3375,0.3375,0.0,0.0,0.475,0.475,0.0,0.0,0.1875,0.1875,0.0,0.0,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,23,default,0.5473,0.9125,0.6916666666666667,0.24629349926008556,0.2582166666666667,0.425,0.36666666666666664,0.10552869672905722,0.1944833333333333,0.4083333333333333,0.3958333333333333,0.14892036369221714,0.4672796136640442,0.857135817314146,0.7828604410443458,0.29561356398208816,0.46838678631986175,0.857135817314146,0.7828604410443458,0.29489010847437197,0.2203101150013073,0.590360554904105,0.5892002077886257,0.22314992966610248,0.22488333333333332,0.65,0.65,0.23011754303205811,1.9313441177978417,2.5778268248678797,1.336010922816465,0.4846542585938169,1.0,1.0,0.0,0.0,0.2444285714285714,0.6428571428571429,0.6428571428571429,0.19225986877884094,0.02671428571428571,0.07142857142857142,0.07142857142857142,0.028493106935838758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.3291666666666666,0.32916666666666666,0.0,5.551115123125783e-17,0.4833333333333334,0.48333333333333334,0.0,5.551115123125783e-17,0.1875,0.1875,0.0,0.0,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,24,default,0.57175,0.8791666666666667,0.5916666666666667,0.22792343073448543,0.24614999999999998,0.3875,0.30833333333333335,0.08697204052644351,0.18209999999999998,0.39166666666666666,0.3791666666666667,0.14510199860787582,0.44803357382131437,0.8201775578359801,0.7018914664246985,0.28246362474290326,0.4480035541746671,0.8201775578359801,0.7018914664246985,0.28241589998241096,0.1951616607863553,0.5449637855238151,0.5174084840973792,0.19862496781937602,0.1948333333333333,0.575,0.575,0.19870616218147058,1.8898174127380847,2.485443400201024,1.167852119598773,0.45203175981423266,1.0,1.0,0.0,0.0,0.20214285714285715,0.5357142857142857,0.5357142857142857,0.17476076942670013,0.024857142857142855,0.10714285714285714,0.10714285714285714,0.0298718350727277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.32083333333333336,0.32083333333333336,0.0,0.0,0.49166666666666653,0.49166666666666664,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,oscillatory,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,25,default,0.5917166666666666,0.95,0.7041666666666666,0.3038168038107467,0.21255000000000002,0.4041666666666667,0.3625,0.13918437112932855,0.19573333333333331,0.4166666666666667,0.4041666666666667,0.16691312111394957,0.45032517489258633,0.8802421817663981,0.819866823167449,0.3547423133843871,0.44595426646726555,0.8802421817663981,0.819866823167449,0.3543034469271828,0.2570048827062676,0.6259398104047416,0.6071560022657445,0.2599687535972673,0.2556333333333333,0.65,0.6208333333333333,0.25860456513973434,1.857332383524787,2.575366444482094,1.3612850600790996,0.5835392828446144,1.0,1.0,0.0,0.0,0.2012857142857143,0.6071428571428571,0.6071428571428571,0.18784323685630275,0.06542857142857143,0.25,0.25,0.07689590100802991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.33333333333333326,0.3333333333333333,0.0,5.551115123125783e-17,0.47083333333333327,0.4708333333333333,0.0,5.551115123125783e-17,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,26,default,0.5794833333333334,0.9333333333333333,0.675,0.26973643977861883,0.23373333333333332,0.4125,0.3708333333333333,0.11869302609860634,0.18678333333333336,0.4125,0.4083333333333333,0.1564971609611142,0.44212357520906426,0.846967185699027,0.7912098442393691,0.314651188050054,0.44189826528327786,0.846967185699027,0.7912098442393691,0.31495250810189324,0.21671401250860925,0.5776717685832383,0.57670822950586,0.21794455000296986,0.21503333333333333,0.6083333333333333,0.6083333333333333,0.2182785529241631,1.8677852486343267,2.5246378744716877,1.3221353248893564,0.5224135176930714,1.0,1.0,0.0,0.0,0.15157142857142858,0.5714285714285714,0.42857142857142855,0.13275180155586036,0.01057142857142857,0.14285714285714285,0.10714285714285714,0.021200693096101883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.33333333333333326,0.3333333333333333,0.0,5.551115123125783e-17,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,27,default,0.5583666666666667,0.8125,0.10833333333333339,0.02001732582872481,0.31343333333333334,0.37916666666666665,0.10416666666666669,0.018833067844736408,0.12819999999999998,0.3875,0.07916666666666666,0.01522184103334562,0.4058806950409703,0.8335720993895008,0.10742971120107803,0.022036217144990516,0.4068978916589893,0.8335720993895008,0.10742971120107803,0.02255421599971763,0.03176579553281081,0.5618332068835621,0.03285135846272228,0.00682200645684534,0.031266666666666665,0.5583333333333333,0.07083333333333333,0.012562333470427468,1.860471012293491,2.479403092845428,0.19944856504860797,0.03730050887685688,1.0,1.0,0.0,0.0,0.11085714285714283,0.5357142857142857,0.32142857142857145,0.046581944474446406,0.018142857142857138,0.10714285714285714,0.07142857142857142,0.020010711417352743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.3583333333333334,0.35833333333333334,0.0,5.551115123125783e-17,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.20833333333333334,0.20833333333333334,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,28,default,0.567,0.9,0.6291666666666667,0.24887558248159974,0.23928333333333335,0.4,0.325,0.09355375905506595,0.19371666666666665,0.425,0.41250000000000003,0.16104875124563298,0.45131568415705575,0.8379050110689588,0.7533141570719616,0.2994246955803423,0.4510825252295374,0.8379050110689588,0.7533141570719616,0.2992770646798697,0.21029180524894947,0.5622732651154759,0.5392895601599501,0.21073115960044306,0.21098333333333336,0.575,0.5625,0.21214379884618093,1.8927153889034456,2.4996647161205003,1.2492585877427023,0.4893721010742143,1.0,1.0,0.0,0.0,0.19714285714285718,0.5714285714285714,0.5714285714285714,0.165591087209624,0.031999999999999994,0.14285714285714285,0.10714285714285714,0.034352316263289454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.31666666666666665,0.31666666666666665,0.0,0.0,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.25,0.25,0.0,0.0,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,29,default,0.5568833333333332,0.8958333333333334,0.6541666666666667,0.2631226377566172,0.26825,0.44583333333333336,0.36666666666666664,0.12513018221036842,0.17486666666666667,0.37916666666666665,0.3708333333333333,0.1414345510199761,0.4509147922841751,0.8292762964377033,0.752480442962054,0.3000278549685658,0.45073311003134275,0.8292762964377033,0.752480442962054,0.29967571078894584,0.21373349396275898,0.5595115828933923,0.5583112937151034,0.21536189038427309,0.2141,0.5791666666666667,0.5791666666666667,0.21689429325006326,1.8912865831360395,2.5050164138861835,1.255043098474715,0.49835359032652293,1.0,1.0,0.0,0.0,0.16485714285714287,0.5,0.42857142857142855,0.14563611348501584,0.03285714285714285,0.21428571428571427,0.17857142857142858,0.03502185906323218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.35,0.35,0.0,0.0,0.4208333333333334,0.42083333333333334,0.0,5.551115123125783e-17,0.22916666666666663,0.22916666666666666,0.0,2.7755575615628914e-17,oscillatory,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,30,default,0.5445500000000001,0.8833333333333333,0.6291666666666667,0.22898952001735315,0.26578333333333337,0.4125,0.3208333333333333,0.09355545147130657,0.18966666666666665,0.4083333333333333,0.39999999999999997,0.14138756821037854,0.4713100530999398,0.8719621986264293,0.7759074857420335,0.2774542338584397,0.4714072073312253,0.8719621986264293,0.7759074857420335,0.27709267589103104,0.21015654078252785,0.6102801058590789,0.6088307118841513,0.21490115598609072,0.20998333333333336,0.6291666666666667,0.6291666666666667,0.21515398168133754,1.9037877032297443,2.482349698871323,1.1983155026117436,0.4359057037596363,1.0,1.0,0.0,0.0,0.16814285714285712,0.5,0.5,0.14181196230593957,0.026857142857142854,0.14285714285714285,0.14285714285714285,0.03293655000953518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.375,0.375,0.0,0.0,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.19166666666666668,0.19166666666666668,0.0,0.0,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,31,default,0.58335,0.9541666666666667,0.7208333333333334,0.29625099577891717,0.22376666666666667,0.43333333333333335,0.39166666666666666,0.13832231281402949,0.19288333333333332,0.4083333333333333,0.4041666666666667,0.1618769431457804,0.44623228331450104,0.8562403948616546,0.8208189837210703,0.34189998465430205,0.4507917785542573,0.8562403948616546,0.8208189837210703,0.3420987101955471,0.24996137588934125,0.595142149920631,0.5943468489035162,0.2480725111791497,0.24819999999999998,0.6166666666666667,0.6166666666666667,0.24768418287093835,1.8673989545669198,2.554805105223738,1.4009713821179537,0.5747370925688378,1.0,1.0,0.0,0.0,0.22471428571428573,0.6785714285714286,0.6785714285714286,0.20592850948911412,0.03928571428571428,0.14285714285714285,0.14285714285714285,0.04005735683659987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.4,0.4,0.0,0.0,0.4249999999999999,0.425,0.0,1.1102230246251565e-16,0.175,0.175,0.0,0.0,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,32,default,0.5777333333333333,0.9333333333333333,0.7,0.26487659810225256,0.2337,0.4,0.3541666666666667,0.12434887749124772,0.18856666666666666,0.425,0.41666666666666663,0.152592325422276,0.45340595048456134,0.8864901750158253,0.8275628549073349,0.3149170728442881,0.45663267583095063,0.8864901750158253,0.8275628549073349,0.31294210969277236,0.22256983566967337,0.6316264483629442,0.6306147928595585,0.25285291477079963,0.22143333333333334,0.6416666666666667,0.6416666666666667,0.25326298584672813,1.8733275719988267,2.5608611441203206,1.3656516892743256,0.5096961777982955,1.0,1.0,0.0,0.0,0.1992857142857143,0.5714285714285714,0.5357142857142857,0.1671321730406989,0.03799999999999999,0.14285714285714285,0.14285714285714285,0.04431888158907129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.34166666666666673,0.3416666666666667,0.0,5.551115123125783e-17,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.2,0.2,0.0,0.0,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,33,default,0.5533666666666667,0.8958333333333334,0.675,0.1730371636383352,0.28341666666666665,0.4041666666666667,0.3416666666666667,0.08382475933623537,0.16321666666666668,0.48333333333333334,0.4708333333333333,0.10836268961224615,0.45847969292911495,0.9712305047053761,0.8788492028439181,0.21425206550482506,0.4594020569870629,0.9712305047053761,0.8788492028439181,0.21238126879864933,0.13371433603620128,0.7040753652488557,0.7026414354034712,0.21524102791266886,0.135,0.7083333333333334,0.7083333333333334,0.21631285213782375,1.9130431541485506,2.622993503602182,1.357565128194955,0.33821163005893834,1.0,1.0,0.0,0.0,0.16614285714285715,0.5714285714285714,0.5714285714285714,0.13276348465275706,0.03457142857142857,0.17857142857142858,0.17857142857142858,0.0373718217541571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.34583333333333327,0.3458333333333333,0.0,5.551115123125783e-17,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,runaway,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,34,default,0.5569666666666667,0.9041666666666667,0.6625,0.19980843325545597,0.25056666666666666,0.4083333333333333,0.3125,0.08058009128259357,0.19246666666666667,0.4083333333333333,0.4041666666666667,0.12416464875317773,0.45643196043229795,0.8474932400642626,0.7766250498143127,0.2414935768661074,0.4541320161114263,0.8474932400642626,0.7609662483614461,0.23674937081908587,0.1547212556471528,0.5744907052701331,0.5731881626296421,0.20798757400789294,0.1552,0.6083333333333333,0.6083333333333333,0.20950481033989543,1.9287971808543114,2.549119151718514,1.2871617803745994,0.3920997067953302,1.0,1.0,0.0,0.0,0.18014285714285713,0.5,0.5,0.13428791791504993,0.026142857142857138,0.17857142857142858,0.14285714285714285,0.03250149133156062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.33333333333333326,0.3333333333333333,0.0,5.551115123125783e-17,0.49583333333333346,0.49583333333333335,0.0,1.1102230246251565e-16,0.17083333333333336,0.17083333333333334,0.0,2.7755575615628914e-17,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,35,default,0.5584666666666667,0.8458333333333333,0.1166666666666667,0.02118002203335335,0.30201666666666666,0.37083333333333335,0.12083333333333332,0.02059941342206941,0.13951666666666668,0.39166666666666666,0.09166666666666666,0.01600875628453934,0.4191987269744319,0.8519555233739887,0.13864928564562878,0.024331984692696887,0.4186928184457877,0.8519555233739887,0.11809973477599872,0.02351194850620118,0.036239908953728556,0.5955448706930909,0.04099973986275987,0.008171572574842675,0.0364,0.5916666666666667,0.07916666666666666,0.013985548096358453,1.904569450916254,2.4955859059821655,0.21191466889872168,0.04062331203246366,1.0,1.0,0.0,0.0,0.12428571428571428,0.5,0.32142857142857145,0.05422929398886373,0.03871428571428571,0.14285714285714285,0.14285714285714285,0.030240194902730076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.325,0.325,0.0,0.0,0.49166666666666653,0.49166666666666664,0.0,1.1102230246251565e-16,0.18333333333333332,0.18333333333333332,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,36,default,0.56205,0.7875,0.575,0.12947921433359275,0.2599166666666667,0.4083333333333333,0.24166666666666667,0.052152886891437863,0.1780333333333333,0.4166666666666667,0.38333333333333336,0.08342141345135685,0.4519845931954973,0.906470671562765,0.7315895399328733,0.16259245910787268,0.4507979362720682,0.906470671562765,0.7315895399328733,0.16017708940838363,0.10336831218706855,0.6510406342431876,0.6478278074390266,0.1703975089481044,0.10468333333333332,0.625,0.625,0.1712655418738204,1.8661010253538224,2.5738059243843856,1.133612125464728,0.25060867701242545,1.0,1.0,0.0,0.0,0.2044285714285714,0.4642857142857143,0.4642857142857143,0.08823542256893412,0.03828571428571428,0.14285714285714285,0.10714285714285714,0.03167951762155942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.3583333333333334,0.35833333333333334,0.0,5.551115123125783e-17,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.20833333333333334,0.20833333333333334,0.0,0.0,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,37,default,0.5220499999999999,0.8333333333333334,0.5916666666666667,0.229482461808692,0.30895,0.4791666666666667,0.3208333333333333,0.10643709801255075,0.169,0.3625,0.3458333333333333,0.12641521093426833,0.4612064662294263,0.817314100937563,0.6897731449586674,0.26103998848499016,0.464745713183524,0.817314100937563,0.6897731449586674,0.26048023275310017,0.1873518342216399,0.5331892902310797,0.5312308015015783,0.18666081496830186,0.18563333333333332,0.5583333333333333,0.5583333333333333,0.18723162719535985,1.9465299258750142,2.5021777340884457,1.1275265805910324,0.4369177175092701,1.0,1.0,0.0,0.0,0.20242857142857146,0.5714285714285714,0.5714285714285714,0.1765231672371323,0.05099999999999999,0.17857142857142858,0.17857142857142858,0.049239315633766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.3875000000000001,0.3875,0.0,1.1102230246251565e-16,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.17083333333333336,0.17083333333333334,0.0,2.7755575615628914e-17,oscillatory,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,38,default,0.5785166666666667,0.9541666666666667,0.7000000000000001,0.2711110007399593,0.234,0.4125,0.39166666666666666,0.12744922736350958,0.18748333333333334,0.4083333333333333,0.39999999999999997,0.15807500768798197,0.44967294623651377,0.8407050946481817,0.8038241940051065,0.31949550884180355,0.45028936205256104,0.8407050946481817,0.7870268196770651,0.31800987231322775,0.22675983612499756,0.574885430365678,0.5721871912098541,0.22685204764161754,0.22728333333333334,0.6,0.5958333333333333,0.22801223224984127,1.854042537518162,2.474412481343127,1.3171889619884516,0.5175638032389384,1.0,1.0,0.0,0.0,0.21714285714285714,0.5714285714285714,0.5714285714285714,0.19391771871763824,0.051714285714285706,0.17857142857142858,0.17857142857142858,0.052188043043734575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.325,0.325,0.0,0.0,0.4291666666666666,0.42916666666666664,0.0,5.551115123125783e-17,0.24583333333333326,0.24583333333333332,0.0,5.551115123125783e-17,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,39,default,0.5440666666666666,0.9125,0.7083333333333333,0.18636192684606415,0.2839833333333333,0.42083333333333334,0.3541666666666667,0.08551515297822304,0.17195,0.42916666666666664,0.4083333333333333,0.11551606550124917,0.45098430312592797,0.8809764969842304,0.7930274110037899,0.2198300560172272,0.4499259534705736,0.8809764969842304,0.7930274110037899,0.21821167061893848,0.13068817580279876,0.6153294124758842,0.5896890796486425,0.20343379056913874,0.12998333333333334,0.6333333333333333,0.625,0.20364821861348173,1.9109127017371268,2.5824093052358505,1.3472004477530322,0.36350841341067547,1.0,1.0,0.0,0.0,0.18857142857142856,0.5357142857142857,0.5357142857142857,0.1095072451242103,0.03371428571428571,0.10714285714285714,0.10714285714285714,0.029382766016417008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.475,0.475,0.0,0.0,0.14166666666666664,0.14166666666666666,0.0,2.7755575615628914e-17,oscillatory,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,40,default,0.5584666666666667,0.8875,0.6625,0.18366593768760353,0.24769999999999998,0.375,0.29583333333333334,0.07341842790168933,0.19383333333333333,0.4583333333333333,0.44166666666666665,0.1204362440832862,0.4652487221869601,0.9043817496309939,0.8151871661533038,0.23053187679894502,0.46871745952112737,0.9043817496309939,0.8151871661533038,0.2301141598846558,0.1570106208466675,0.6478832836519931,0.6465143583681626,0.21366181439979237,0.15769999999999998,0.6666666666666666,0.6666666666666666,0.21601476029814878,1.9235964580491154,2.602677784554153,1.3126041600311185,0.3696508456313703,1.0,1.0,0.0,0.0,0.1907142857142857,0.5714285714285714,0.5714285714285714,0.1597207384334116,0.04614285714285714,0.17857142857142858,0.17857142857142858,0.0470390632282123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.4208333333333334,0.42083333333333334,0.0,5.551115123125783e-17,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,runaway,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,41,default,0.54225,0.8958333333333334,0.6375,0.23323660197318946,0.26813333333333333,0.4083333333333333,0.325,0.0913566819304058,0.18961666666666668,0.39166666666666666,0.3833333333333333,0.15311589746187546,0.46251965501408043,0.8123293435068832,0.7311181934129425,0.2816811265363746,0.4600242801559532,0.8123293435068832,0.7266556750193149,0.28116331684367657,0.20001329248770922,0.521512047304112,0.50803114533385,0.20103584363544355,0.20026666666666668,0.5375,0.5208333333333334,0.2022345612841133,1.9569287549501415,2.524934149617011,1.2586455025615049,0.4662812859051703,1.0,1.0,0.0,0.0,0.20585714285714285,0.6071428571428571,0.5357142857142857,0.17509583381796426,0.05199999999999999,0.21428571428571427,0.21428571428571427,0.05542120716911201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.37083333333333335,0.37083333333333335,0.0,0.0,0.4500000000000001,0.45,0.0,1.1102230246251565e-16,0.1791666666666667,0.17916666666666667,0.0,2.7755575615628914e-17,oscillatory,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,oracle,4.0,42,default,0.5685833333333332,0.8791666666666667,0.6125,0.1251183051266991,0.2784166666666667,0.4,0.30833333333333335,0.059445878746974545,0.153,0.4041666666666667,0.38333333333333336,0.07696698426381708,0.43091614633396824,0.8688766759100705,0.7514494791797768,0.14925567502874165,0.4324466783419199,0.8688766759100705,0.7726697535961708,0.15235797965758666,0.08369096412822663,0.6106136502585777,0.6091509426924586,0.14179008324531883,0.08373333333333334,0.6208333333333333,0.6208333333333333,0.1421461728096977,1.8836943923486607,2.5456584950760237,1.2035031332564892,0.24674456646197854,1.0,1.0,0.0,0.0,0.20814285714285713,0.5,0.4642857142857143,0.0924608025057105,0.031142857142857135,0.14285714285714285,0.10714285714285714,0.023679837285706818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.35,0.0,0.0,0.325,0.325,0.0,0.0,0.47083333333333327,0.4708333333333333,0.0,5.551115123125783e-17,0.20416666666666664,0.20416666666666666,0.0,2.7755575615628914e-17,oscillatory,runaway
