steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,name,adaptive_multiplier,bridge_multiplier,noise_mode,seed,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,bridge_multiplier_used_mean_tail,bridge_multiplier_used_max,bridge_multiplier_used_amp_tail,bridge_multiplier_used_std_tail,content_frac_H_mean_tail,content_frac_H_max,content_frac_H_amp_tail,content_frac_H_std_tail,content_frac_P_mean_tail,content_frac_P_max,content_frac_P_amp_tail,content_frac_P_std_tail,content_frac_D_mean_tail,content_frac_D_max,content_frac_D_amp_tail,content_frac_D_std_tail,regime_fixed,regime
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,30,static_m_1.0,0.36208333333333337,0.8541666666666666,0.11249999999999999,0.0213803193511125,0.43838333333333335,0.5083333333333333,0.12083333333333329,0.025399261800296478,0.19953333333333334,0.375,0.10833333333333331,0.020136451193461736,0.6033139750096802,0.779628403497028,0.13747855370905526,0.024554915981733014,0.6030042389319372,0.779628403497028,0.13747855370905526,0.024559987859545294,0.17657512459949373,0.4750122387592723,0.17385977016415938,0.032527755270445415,0.17526666666666665,0.5,0.21250000000000002,0.03896131984987732,2.2057288478248864,2.409751881242803,0.2345927925258393,0.039553516150501386,1.0,1.0,0.0,0.0,0.19328571428571428,0.42857142857142855,0.32142857142857145,0.055721794365821885,0.01357142857142857,0.14285714285714285,0.10714285714285714,0.020316375219039846,0.05133333333333333,0.10416666666666667,0.08333333333333334,0.01409393092394343,0.14364999999999997,0.17916666666666667,0.05833333333333332,0.012185932235345986,0.048428571428571425,0.21428571428571427,0.21428571428571427,0.04048910158226254,0.15814285714285714,0.21428571428571427,0.14285714285714285,0.035800182418871694,1.0,1.0,0.0,0.0,0.375,0.375,0.0,0.0,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.19166666666666668,0.19166666666666668,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,31,static_m_1.0,0.3912333333333333,0.7708333333333334,0.13333333333333336,0.02649069018856751,0.4342,0.5041666666666667,0.1375,0.024388613007804368,0.17456666666666668,0.3458333333333333,0.1,0.019740145220674882,0.5778506719571108,0.7856448118802735,0.15826097550067386,0.02987194424573091,0.5777004722561244,0.7856448118802735,0.15826097550067386,0.029784124034126003,0.14745354545074338,0.4894751510749614,0.1899692788664946,0.0349954065517068,0.1461,0.5,0.2375,0.04075074641443189,2.1702210713321692,2.4175094913778628,0.25368773712975035,0.05061771858625838,1.0,1.0,0.0,0.0,0.21,0.4642857142857143,0.39285714285714285,0.06934092056863769,0.04714285714285713,0.10714285714285714,0.10714285714285714,0.025793528693239698,0.051533333333333334,0.10416666666666667,0.07916666666666666,0.013494196283340972,0.13063333333333332,0.15833333333333333,0.06666666666666668,0.011233086050690712,0.04328571428571428,0.17857142857142858,0.17857142857142858,0.036961369795272155,0.10785714285714283,0.14285714285714285,0.10714285714285714,0.031208646107076393,1.0,1.0,0.0,0.0,0.4,0.4,0.0,0.0,0.4249999999999999,0.425,0.0,1.1102230246251565e-16,0.175,0.175,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,32,static_m_1.0,0.36436666666666667,0.7916666666666666,0.12916666666666665,0.023048596004481007,0.4259,0.49583333333333335,0.14583333333333337,0.025284953804365334,0.20973333333333335,0.4083333333333333,0.11249999999999999,0.021427811626741334,0.627761659377052,0.8738994585657618,0.12300060002256175,0.028322293192917108,0.6277540327084371,0.8738994585657618,0.12300060002256175,0.028328289091422765,0.2148001245838936,0.6142837818897322,0.18895819174288425,0.042973910543707354,0.21283333333333332,0.6041666666666666,0.2375,0.047897749889159145,2.236786141316599,2.5212411092867373,0.21459057183486685,0.04454546319444891,1.0,1.0,0.0,0.0,0.2217142857142857,0.5,0.35714285714285715,0.06480677717142659,0.046999999999999986,0.14285714285714285,0.10714285714285714,0.025757503364880623,0.05163333333333332,0.09583333333333334,0.07500000000000001,0.014882838737582588,0.1517666666666667,0.18333333333333332,0.06666666666666665,0.012284407460950919,0.04828571428571428,0.17857142857142858,0.17857142857142858,0.03773051598818513,0.13642857142857143,0.17857142857142858,0.14285714285714285,0.035635627666475496,1.0,1.0,0.0,0.0,0.34166666666666673,0.3416666666666667,0.0,5.551115123125783e-17,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.2,0.2,0.0,0.0,stable,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,33,static_m_1.0,0.3347333333333333,0.8083333333333333,0.1375,0.02510225753459902,0.44148333333333334,0.525,0.13750000000000007,0.025356508040343412,0.22378333333333333,0.4041666666666667,0.13333333333333333,0.023060433888179792,0.6588041562180508,0.8824836325313002,0.1843994720753811,0.03214149695458328,0.658607447851094,0.8824836325313002,0.1843994720753811,0.03221551888344528,0.26807834290238364,0.6317910556654031,0.29559975141335953,0.054828946592373605,0.26781666666666665,0.6166666666666667,0.29999999999999993,0.06181960539433353,2.3037282532543,2.525964331631558,0.2755341445938373,0.04886094779369402,1.0,1.0,0.0,0.0,0.30014285714285716,0.5,0.35714285714285715,0.07437480920915333,0.07442857142857141,0.17857142857142858,0.17857142857142858,0.03881115976686318,0.052333333333333336,0.1,0.07916666666666668,0.01335830993967592,0.1472,0.17916666666666667,0.07083333333333333,0.012575063507681469,0.05157142857142856,0.21428571428571427,0.21428571428571427,0.04527219266361448,0.16314285714285715,0.21428571428571427,0.14285714285714285,0.03450406660445835,1.0,1.0,0.0,0.0,0.34583333333333327,0.3458333333333333,0.0,5.551115123125783e-17,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,stable,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,34,static_m_1.0,0.3906666666666666,0.8291666666666667,0.10833333333333334,0.023569636776534716,0.39879999999999993,0.5,0.1375,0.023925904139423634,0.21053333333333332,0.35,0.12083333333333332,0.0208871039426511,0.5975711079987306,0.7776121409842407,0.16611356369257346,0.028210364495704528,0.5987325069788465,0.7776121409842407,0.16611356369257346,0.02884694452902554,0.16914327891863498,0.46446668887911097,0.2054016438140992,0.03623725114960294,0.17123333333333335,0.5041666666666667,0.21666666666666665,0.04381122382829922,2.2341035377805754,2.4612597183709055,0.24877772260547726,0.04566143136992576,1.0,1.0,0.0,0.0,0.29828571428571427,0.5,0.32142857142857145,0.06627955636421184,0.09757142857142856,0.21428571428571427,0.17857142857142858,0.03704960822178495,0.05485,0.1,0.07916666666666668,0.015198400866173021,0.1284,0.15833333333333333,0.06666666666666667,0.012069060536024426,0.056999999999999995,0.25,0.17857142857142858,0.041292634121027696,0.21585714285714283,0.2857142857142857,0.25,0.046757952504883904,1.0,1.0,0.0,0.0,0.33333333333333326,0.3333333333333333,0.0,5.551115123125783e-17,0.49583333333333346,0.49583333333333335,0.0,1.1102230246251565e-16,0.17083333333333336,0.17083333333333334,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,35,static_m_1.0,0.35398333333333337,0.8458333333333333,0.16249999999999998,0.02455509112180201,0.40281666666666666,0.49166666666666664,0.1333333333333333,0.02484221876832529,0.2432,0.39166666666666666,0.1375,0.02267546397908247,0.6480731558794416,0.8519555233739887,0.20045264437827415,0.030858794996078034,0.6476983782630822,0.8519555233739887,0.20045264437827415,0.030728697027968793,0.24700428457778326,0.5902982801401999,0.31347039536774934,0.0498429749044434,0.24461666666666668,0.5875,0.27499999999999997,0.05500863821053724,2.2828929696627336,2.5156248756664117,0.32536756330619676,0.048667187839184396,1.0,1.0,0.0,0.0,0.2247142857142857,0.5,0.3571428571428571,0.06466885822781933,0.07114285714285713,0.21428571428571427,0.21428571428571427,0.03304171760125094,0.05611666666666667,0.10833333333333334,0.07500000000000001,0.014152551791893299,0.13828333333333334,0.17083333333333334,0.0625,0.013001506322986835,0.059285714285714275,0.21428571428571427,0.21428571428571427,0.042743898001077654,0.1667142857142857,0.21428571428571427,0.14285714285714285,0.03624209977247962,1.0,1.0,0.0,0.0,0.325,0.325,0.0,0.0,0.49166666666666653,0.49166666666666664,0.0,1.1102230246251565e-16,0.18333333333333332,0.18333333333333332,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,36,static_m_1.0,0.39246666666666663,0.7833333333333333,0.1333333333333333,0.02113577798689017,0.4113833333333333,0.49166666666666664,0.13749999999999996,0.0234920849554814,0.19615000000000002,0.3875,0.09583333333333333,0.020113490497673445,0.5980110438060117,0.8179475740054618,0.13577475126873806,0.025858376254914356,0.5980656308507333,0.8179475740054618,0.13577475126873806,0.025941217358170923,0.17250286948117122,0.5423983974807653,0.18607816288744994,0.034485576279349985,0.17466666666666666,0.6,0.23333333333333336,0.04243982668306845,2.1573979425715795,2.430005986878384,0.24343710286335263,0.041330276631964646,1.0,1.0,0.0,0.0,0.15257142857142855,0.42857142857142855,0.2857142857142857,0.05294895501079029,0.024999999999999998,0.14285714285714285,0.10714285714285714,0.02241764975210745,0.051666666666666666,0.09166666666666666,0.075,0.013904435743076139,0.15505,0.19166666666666668,0.07083333333333335,0.013005778630200414,0.056571428571428564,0.17857142857142858,0.17857142857142858,0.04360864920763179,0.161,0.21428571428571427,0.17857142857142855,0.03992876309690772,1.0,1.0,0.0,0.0,0.3583333333333334,0.35833333333333334,0.0,5.551115123125783e-17,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.20833333333333334,0.20833333333333334,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,37,static_m_1.0,0.37431666666666674,0.8166666666666667,0.1333333333333333,0.02472947521571059,0.4245833333333333,0.5041666666666667,0.14166666666666666,0.02479989359296169,0.20110000000000003,0.3375,0.1333333333333333,0.020967196601675994,0.5948438546617606,0.7491687008674812,0.1852906817874621,0.029047450265059414,0.5943726908777025,0.7491687008674812,0.1852906817874621,0.029397116359365975,0.1644538558362612,0.41715981944234143,0.22992588296413335,0.03757489436495317,0.16723333333333334,0.44166666666666665,0.24583333333333332,0.046445439914903255,2.19602857807802,2.412584627409698,0.2672913735428133,0.047227375604680454,1.0,1.0,0.0,0.0,0.229,0.39285714285714285,0.3214285714285714,0.06406963685980233,0.045285714285714276,0.14285714285714285,0.14285714285714285,0.029541047195178357,0.051750000000000004,0.10416666666666667,0.075,0.014358746850303862,0.12780000000000002,0.15833333333333333,0.07083333333333333,0.01174114323413374,0.05328571428571428,0.21428571428571427,0.21428571428571427,0.04056262479934262,0.13585714285714284,0.17857142857142858,0.14285714285714285,0.03345694766321004,1.0,1.0,0.0,0.0,0.3875000000000001,0.3875,0.0,1.1102230246251565e-16,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.17083333333333336,0.17083333333333334,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,38,static_m_1.0,0.34440000000000004,0.8333333333333334,0.125,0.023851997354053554,0.4051666666666666,0.4625,0.1291666666666667,0.02352539998479185,0.2504333333333333,0.39166666666666666,0.11250000000000002,0.021591690788613827,0.6592214894245105,0.8278989242662907,0.15903638456730107,0.029649358716221874,0.659930610564887,0.8278989242662907,0.15903638456730107,0.029270549918802253,0.263976158728296,0.5518323185153705,0.2605654527536768,0.04851383651197965,0.26130000000000003,0.6083333333333333,0.33333333333333337,0.05820298770490891,2.269635273960156,2.4315100856855456,0.25148466782442114,0.04654150565258531,1.0,1.0,0.0,0.0,0.22428571428571428,0.5357142857142857,0.39285714285714285,0.06501177287418718,0.05757142857142856,0.17857142857142858,0.17857142857142858,0.032052571611943644,0.04968333333333333,0.09166666666666666,0.07083333333333333,0.012892601237402275,0.18343333333333334,0.22083333333333333,0.07083333333333333,0.013869070304498105,0.04757142857142856,0.21428571428571427,0.17857142857142858,0.038956019157139615,0.162,0.21428571428571427,0.14285714285714285,0.035295834291986176,1.0,1.0,0.0,0.0,0.325,0.325,0.0,0.0,0.4291666666666666,0.42916666666666664,0.0,5.551115123125783e-17,0.24583333333333326,0.24583333333333332,0.0,5.551115123125783e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,39,static_m_1.0,0.36898333333333333,0.7958333333333333,0.1375,0.025486537840811396,0.41869999999999996,0.49583333333333335,0.14166666666666666,0.025152954321731497,0.21231666666666665,0.3875,0.1375,0.020606289492935564,0.6178214931920972,0.838296899810846,0.16930146670990143,0.028716773526246762,0.6178515974191213,0.838296899810846,0.16930146670990143,0.02876194746722804,0.19735046314892152,0.5627301365977164,0.22800573144850134,0.0402785989990751,0.19641666666666666,0.5583333333333333,0.29166666666666663,0.047785763221556546,2.2308819291576647,2.5111178768560256,0.2668690685038104,0.047344151002589915,1.0,1.0,0.0,0.0,0.20385714285714282,0.42857142857142855,0.35714285714285715,0.058453016192843425,0.010285714285714285,0.07142857142857142,0.07142857142857142,0.018247728402098016,0.05661666666666667,0.09166666666666666,0.06666666666666665,0.014439923437777946,0.10586666666666668,0.13333333333333333,0.05833333333333335,0.010416279992823201,0.059714285714285706,0.2857142857142857,0.21428571428571427,0.043277934237169115,0.08128571428571428,0.10714285714285714,0.10714285714285714,0.026912177654780167,1.0,1.0,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.475,0.475,0.0,0.0,0.14166666666666664,0.14166666666666666,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,40,static_m_1.0,0.38311666666666666,0.8125,0.13333333333333336,0.0227246867720743,0.42364999999999997,0.49166666666666664,0.1375,0.024282418193691774,0.1932333333333333,0.4166666666666667,0.1,0.01912796091821836,0.6003811940738162,0.8314195238044088,0.1639684154329918,0.026370756818954424,0.6012006044025436,0.8314195238044088,0.1639684154329918,0.026989481885806396,0.1766598320528118,0.5611688406430965,0.21349421650813227,0.03574017574372824,0.17603333333333332,0.5708333333333333,0.25,0.04182189750730006,2.2153534105684622,2.4630415587709202,0.2682987093338709,0.04296939245237094,1.0,1.0,0.0,0.0,0.20985714285714283,0.4642857142857143,0.2857142857142857,0.05665668179338369,0.08799999999999998,0.17857142857142858,0.14285714285714285,0.029117636145365187,0.0507,0.09166666666666666,0.07083333333333333,0.014320110179588548,0.14723333333333335,0.18333333333333332,0.075,0.01245485179893094,0.04814285714285714,0.21428571428571427,0.21428571428571427,0.039429865403197685,0.163,0.21428571428571427,0.17857142857142855,0.039088857434187094,1.0,1.0,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.4208333333333334,0.42083333333333334,0.0,5.551115123125783e-17,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,stable,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,41,static_m_1.0,0.37423333333333336,0.7916666666666666,0.14583333333333331,0.02660609788083259,0.3991,0.4791666666666667,0.15833333333333333,0.026471074360096866,0.22666666666666668,0.39166666666666666,0.14583333333333331,0.024358434541926814,0.610455628281299,0.7877229116050148,0.1777464927404634,0.0320045829534347,0.6098918231003473,0.7877229116050148,0.1777464927404634,0.03214974680724334,0.18348249471071149,0.4785583147109241,0.23233311071524707,0.043418059052712954,0.18275,0.45,0.27083333333333337,0.050500343783208265,2.250271071903083,2.468520361381468,0.2905638932156278,0.05219803240864037,1.0,1.0,0.0,0.0,0.2968571428571429,0.5,0.3928571428571429,0.07517544106139658,0.06128571428571427,0.14285714285714285,0.14285714285714285,0.02969539234512001,0.05246666666666667,0.09583333333333334,0.07083333333333333,0.014772308929585486,0.1340833333333333,0.16666666666666666,0.062499999999999986,0.011453104867725218,0.059285714285714275,0.17857142857142858,0.17857142857142858,0.046516400443328394,0.15885714285714284,0.21428571428571427,0.17857142857142855,0.039500968730048186,1.0,1.0,0.0,0.0,0.37083333333333335,0.37083333333333335,0.0,0.0,0.4500000000000001,0.45,0.0,1.1102230246251565e-16,0.1791666666666667,0.17916666666666667,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,42,static_m_1.0,0.40623333333333334,0.7833333333333333,0.12083333333333335,0.023491274976041632,0.3937166666666667,0.4666666666666667,0.1375,0.023752900407692904,0.20005,0.37083333333333335,0.11666666666666667,0.021296459017091707,0.5980462428099772,0.8276268394814206,0.152984901844743,0.02898215817249321,0.598155973102104,0.8276268394814206,0.152984901844743,0.029156789855876414,0.17259303049764088,0.5543454613077846,0.20055195999632425,0.038083192668766905,0.17255,0.5791666666666667,0.2375,0.04399697274939619,2.1853130597936823,2.508849535440327,0.24282086696982086,0.047426807885059735,1.0,1.0,0.0,0.0,0.26257142857142857,0.4642857142857143,0.3928571428571429,0.06914285714285714,0.02771428571428571,0.10714285714285714,0.10714285714285714,0.02529983463687186,0.0525,0.10416666666666667,0.07500000000000001,0.013969212178533509,0.1507,0.1875,0.075,0.012880174256930254,0.059857142857142845,0.21428571428571427,0.21428571428571427,0.04193994734943607,0.13257142857142856,0.17857142857142858,0.14285714285714285,0.03537438252147322,1.0,1.0,0.0,0.0,0.325,0.325,0.0,0.0,0.47083333333333327,0.4708333333333333,0.0,5.551115123125783e-17,0.20416666666666664,0.20416666666666666,0.0,2.7755575615628914e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,43,static_m_1.0,0.3529666666666667,0.8083333333333333,0.16666666666666663,0.02552676155636581,0.41956666666666664,0.5,0.14583333333333331,0.02585603303765766,0.22746666666666665,0.375,0.13333333333333333,0.021298774090960676,0.6476008303868314,0.8113727822329942,0.17400206603003632,0.029831670029434824,0.6476171538128686,0.8113727822329942,0.17400206603003632,0.029479048539368842,0.24518801343190702,0.5306810628165227,0.2636001087301722,0.047387647260302895,0.24566666666666662,0.5416666666666666,0.2791666666666667,0.05464760846652954,2.3266273961867125,2.5605719887201133,0.297380020857708,0.049135049953261394,1.0,1.0,0.0,0.0,0.26757142857142857,0.4642857142857143,0.35714285714285715,0.06485792951064784,0.052428571428571415,0.14285714285714285,0.14285714285714285,0.0325955424522296,0.06083333333333333,0.10416666666666667,0.08750000000000001,0.014851112939963643,0.09906666666666668,0.125,0.0625,0.01042651534417047,0.05257142857142856,0.17857142857142858,0.17857142857142858,0.041051485841512705,0.1317142857142857,0.17857142857142858,0.14285714285714285,0.034081534889264645,1.0,1.0,0.0,0.0,0.3375,0.3375,0.0,0.0,0.5291666666666668,0.5291666666666667,0.0,1.1102230246251565e-16,0.1333333333333333,0.13333333333333333,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,44,static_m_1.0,0.38115,0.7791666666666667,0.13333333333333336,0.025039352361166747,0.36773333333333336,0.45416666666666666,0.14166666666666666,0.025162825313898633,0.25111666666666665,0.4,0.12500000000000003,0.02206846040040955,0.6354270774631549,0.8242514830285689,0.16479269330307378,0.030493229976557977,0.6356865618872696,0.8242514830285689,0.15276438664790082,0.030152450072415994,0.22684338967003517,0.5505685993131952,0.23224728056621416,0.04632016343213219,0.22596666666666665,0.5958333333333333,0.26249999999999996,0.05486760833537802,2.2241938354303747,2.4201706243507006,0.24857094245976308,0.0485887280692005,1.0,1.0,0.0,0.0,0.3102857142857143,0.5714285714285714,0.46428571428571425,0.07055407536790775,0.09757142857142856,0.25,0.17857142857142858,0.034481879299133336,0.051516666666666676,0.09583333333333334,0.07083333333333333,0.013773656417636934,0.14921666666666666,0.18333333333333332,0.062499999999999986,0.01219108280670753,0.05057142857142856,0.17857142857142858,0.17857142857142858,0.04095393131063144,0.18399999999999997,0.25,0.2142857142857143,0.04129436389867167,1.0,1.0,0.0,0.0,0.3624999999999999,0.3625,0.0,1.1102230246251565e-16,0.4375,0.4375,0.0,0.0,0.2,0.2,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,45,static_m_1.0,0.37915,0.825,0.1375,0.024654552205311788,0.43368333333333325,0.5125,0.14999999999999997,0.025178854664623294,0.18716666666666668,0.37083333333333335,0.10833333333333331,0.018937763566189356,0.5827069048168554,0.7868119658088546,0.15794338005902797,0.026485533838309882,0.5826812688940001,0.7868119658088546,0.15794338005902797,0.026265927589038306,0.15045047401649192,0.4842996230921094,0.1840941381657058,0.03105616407734148,0.14959999999999998,0.5166666666666667,0.22916666666666669,0.04036611615369174,2.196298421931562,2.4728904742709292,0.2634038239613252,0.046292607598879654,1.0,1.0,0.0,0.0,0.19528571428571426,0.39285714285714285,0.32142857142857145,0.06516243440160026,0.021285714285714286,0.14285714285714285,0.10714285714285714,0.02192240490308246,0.05176666666666667,0.10833333333333334,0.09583333333333334,0.01499318363642477,0.13576666666666665,0.17083333333333334,0.07083333333333332,0.011219823726086093,0.04557142857142856,0.17857142857142858,0.17857142857142858,0.03938014624613965,0.10828571428571428,0.14285714285714285,0.10714285714285714,0.030784305569360418,1.0,1.0,0.0,0.0,0.375,0.375,0.0,0.0,0.4458333333333334,0.44583333333333336,0.0,5.551115123125783e-17,0.1791666666666667,0.17916666666666667,0.0,2.7755575615628914e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,46,static_m_1.0,0.3790833333333334,0.8583333333333333,0.13749999999999996,0.022541474121173962,0.4080833333333333,0.49166666666666664,0.14166666666666666,0.02320515388155542,0.21283333333333335,0.37083333333333335,0.13749999999999998,0.02085065946199304,0.6027231077386181,0.7883885063617124,0.1787838466798063,0.02730474740226323,0.6029314419615491,0.7883885063617124,0.1787838466798063,0.027479323407898805,0.1767583880821159,0.4889763298095587,0.22813882809537242,0.036101498072567524,0.17463333333333333,0.475,0.25833333333333336,0.042964830578819536,2.192895518080252,2.3840395059811508,0.29726005255668664,0.04369168875041407,1.0,1.0,0.0,0.0,0.24471428571428572,0.5,0.4285714285714286,0.06744324900784877,0.07542857142857141,0.17857142857142858,0.14285714285714285,0.03264402936313507,0.04618333333333333,0.0875,0.07083333333333333,0.013247735655575257,0.15466666666666665,0.19166666666666668,0.06666666666666665,0.013066071415013088,0.043999999999999984,0.17857142857142858,0.17857142857142858,0.03715274593636714,0.21328571428571427,0.2857142857142857,0.17857142857142855,0.045781423913091694,1.0,1.0,0.0,0.0,0.4208333333333334,0.42083333333333334,0.0,5.551115123125783e-17,0.37083333333333335,0.37083333333333335,0.0,0.0,0.20833333333333334,0.20833333333333334,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,47,static_m_1.0,0.39111666666666667,0.775,0.15416666666666667,0.02470189488907908,0.3990333333333333,0.4791666666666667,0.125,0.023381711751803896,0.20984999999999998,0.4166666666666667,0.12083333333333332,0.02122936252771932,0.6075174705329525,0.8462553473265324,0.18838423929423964,0.031094879373525446,0.6081168715700191,0.8462553473265324,0.18838423929423964,0.03108343630383751,0.1890838790781649,0.5881451321499793,0.2851107602708185,0.04406965450818798,0.1879666666666667,0.5833333333333334,0.325,0.05043206651856865,2.152379161026643,2.399170787159991,0.30267652019975344,0.047983614826437704,1.0,1.0,0.0,0.0,0.2401428571428571,0.4642857142857143,0.3928571428571429,0.07092522650723113,0.04685714285714285,0.17857142857142858,0.14285714285714285,0.03583294573433783,0.04968333333333333,0.09166666666666666,0.07083333333333333,0.014418246541564384,0.13901666666666665,0.17083333333333334,0.07083333333333333,0.012521858665727083,0.04685714285714285,0.21428571428571427,0.21428571428571427,0.03949063438439084,0.15957142857142856,0.21428571428571427,0.14285714285714285,0.03740593644908055,1.0,1.0,0.0,0.0,0.375,0.375,0.0,0.0,0.4375,0.4375,0.0,0.0,0.1875,0.1875,0.0,0.0,stable,runaway
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,static_m_1.0,False,1.0,fn_heavy,48,static_m_1.0,0.4012833333333334,0.7333333333333333,0.11666666666666664,0.021971073154389967,0.38806666666666667,0.45,0.13333333333333336,0.02307502257131435,0.21065,0.325,0.11249999999999999,0.021430955026160953,0.5937786619768786,0.7266440968934945,0.14346902500959102,0.02764727549618383,0.5934729511420802,0.7266440968934945,0.14346902500959102,0.028085873154488013,0.16441848780043167,0.3795653478856235,0.18731808949915238,0.035903493988985666,0.16519999999999999,0.4,0.275,0.04338700522301835,2.1675651663648825,2.35667988701267,0.22954000029600863,0.04347079076439828,1.0,1.0,0.0,0.0,0.23114285714285715,0.4642857142857143,0.3571428571428571,0.06882038141393278,0.05099999999999999,0.14285714285714285,0.14285714285714285,0.032514047199727725,0.054383333333333325,0.1,0.07083333333333333,0.01387024192691357,0.1754166666666667,0.2125,0.0875,0.01343838821353877,0.047999999999999994,0.17857142857142858,0.17857142857142858,0.04080916263661925,0.16014285714285714,0.21428571428571427,0.17857142857142855,0.03714532958803948,1.0,1.0,0.0,0.0,0.2875,0.2875,0.0,0.0,0.47916666666666674,0.4791666666666667,0.0,5.551115123125783e-17,0.23333333333333336,0.23333333333333334,0.0,2.7755575615628914e-17,stable,stable
