steps,n,topology,num_communities,p_in,p_out,bridge_fraction,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,adaptive_multiplier,name,delay_steps,noise_mode,seed,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,bridge_multiplier_used_mean_tail,bridge_multiplier_used_max,bridge_multiplier_used_amp_tail,bridge_multiplier_used_std_tail,content_frac_H_mean_tail,content_frac_H_max,content_frac_H_amp_tail,content_frac_H_std_tail,content_frac_P_mean_tail,content_frac_P_max,content_frac_P_amp_tail,content_frac_P_std_tail,content_frac_D_mean_tail,content_frac_D_max,content_frac_D_amp_tail,content_frac_D_std_tail,regime_fixed,regime
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,15,default,0.3875666666666666,0.8083333333333333,0.12916666666666665,0.024874596590810386,0.4182166666666666,0.49583333333333335,0.14583333333333337,0.024230381525863123,0.19421666666666668,0.37083333333333335,0.12499999999999997,0.023171108686849188,0.5993436295571174,0.792996540816284,0.15336135201305345,0.03130202532644029,0.5990732168594658,0.792996540816284,0.15336135201305345,0.03132337123669914,0.17922331355311352,0.5135104806289559,0.21256510137609866,0.04362296817849392,0.17760000000000004,0.5333333333333333,0.25416666666666665,0.05096748418790597,2.1794057970902654,2.4003442699030964,0.24918418057818137,0.049338522115257466,1.0,1.0,0.0,0.0,0.21614285714285714,0.42857142857142855,0.39285714285714285,0.07417312897016339,0.03714285714285714,0.14285714285714285,0.14285714285714285,0.03270149469217028,0.2175,0.2916666666666667,0.1625,0.02583333333333333,0.053516666666666664,0.09166666666666666,0.06249999999999999,0.012147576347202396,0.202,0.39285714285714285,0.35714285714285715,0.06485525484980112,0.06328571428571426,0.17857142857142858,0.17857142857142858,0.04177222004331274,1.4864000000000002,2.0,1.0,0.35627944088874963,0.38333333333333336,0.38333333333333336,0.0,0.0,0.40416666666666673,0.4041666666666667,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,16,default,0.36025,0.7791666666666667,0.14166666666666666,0.024751683444431277,0.4158333333333334,0.5,0.15833333333333333,0.025002777623473936,0.22391666666666665,0.37083333333333335,0.12083333333333335,0.02263861622194352,0.6320950862961222,0.8050641025220425,0.16519040297934673,0.029988136892689993,0.6323242047092696,0.8050641025220425,0.16519040297934673,0.029914595656694586,0.22519716202386622,0.5226867813031943,0.24813155501793424,0.04651770725931668,0.22445,0.5541666666666667,0.275,0.052548023009645395,2.2817109354079657,2.4299777050129245,0.27360388210972,0.04990732720837231,1.0,1.0,0.0,0.0,0.29842857142857143,0.5,0.39285714285714285,0.07358585156822206,0.07514285714285714,0.17857142857142858,0.17857142857142858,0.03855131750838942,0.20289999999999997,0.2791666666666667,0.13749999999999998,0.024501836665850173,0.06520000000000001,0.10416666666666667,0.07083333333333333,0.013655035701161677,0.19871428571428573,0.42857142857142855,0.35714285714285715,0.06960075650538901,0.05785714285714285,0.17857142857142858,0.17857142857142858,0.036763169235593626,1.4936,2.0,1.0,0.2918202186278394,0.35416666666666663,0.3541666666666667,0.0,5.551115123125783e-17,0.38333333333333336,0.38333333333333336,0.0,0.0,0.26250000000000007,0.2625,0.0,5.551115123125783e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,17,default,0.3832166666666667,0.7791666666666667,0.1333333333333333,0.023465110033598583,0.37998333333333334,0.4583333333333333,0.15416666666666667,0.026009341270653765,0.2368,0.3541666666666667,0.11250000000000002,0.021767304737967803,0.6198798318417927,0.7560434844229849,0.1692353227809711,0.028058741961742663,0.6197165150527127,0.7560434844229849,0.1692353227809711,0.028111498820521698,0.2069043797417233,0.4540472037663555,0.24865134936703034,0.042163351740745106,0.20511666666666667,0.4666666666666667,0.25416666666666665,0.05156845773661777,2.2478186095178447,2.4053003079770057,0.2409261187427023,0.04409533677641394,1.0,1.0,0.0,0.0,0.25957142857142856,0.4642857142857143,0.3571428571428571,0.06620330468353078,0.030571428571428565,0.10714285714285714,0.10714285714285714,0.026612870907874325,0.23188333333333333,0.3,0.15416666666666665,0.02670664191212033,0.0493,0.0875,0.075,0.012574621708469447,0.24414285714285716,0.5714285714285714,0.3928571428571429,0.08232204059270481,0.042857142857142844,0.14285714285714285,0.14285714285714285,0.0335029697130245,1.4847999999999997,2.0,1.0,0.3006808274566239,0.31666666666666665,0.31666666666666665,0.0,0.0,0.4833333333333334,0.48333333333333334,0.0,5.551115123125783e-17,0.2,0.2,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,18,default,0.356,0.85,0.14166666666666666,0.0250466231922256,0.4243,0.5041666666666667,0.14166666666666666,0.026787414125957653,0.21969999999999998,0.3458333333333333,0.12916666666666668,0.02059109840036061,0.6468656704980444,0.7848374353285315,0.1731372390760828,0.028933866851166796,0.646584873852702,0.7848374353285315,0.1731372390760828,0.028963793741265283,0.2515608988287219,0.5058202528782504,0.27580110034779354,0.048307377260331213,0.2526333333333333,0.5125,0.35416666666666663,0.06205404454541577,2.2228969105645087,2.3849242761561027,0.26057254217790105,0.04640038143233946,1.0,1.0,0.0,0.0,0.24485714285714283,0.42857142857142855,0.39285714285714285,0.06994225023079353,0.020428571428571424,0.07142857142857142,0.07142857142857142,0.019588105512045324,0.23263333333333333,0.30833333333333335,0.13749999999999998,0.024937343705998663,0.04785,0.0875,0.06666666666666667,0.011856889698961249,0.309,0.6071428571428571,0.49999999999999994,0.08507871505319084,0.01857142857142857,0.07142857142857142,0.07142857142857142,0.0232992949004287,1.448,2.0,1.0,0.28999310336626977,0.3291666666666666,0.32916666666666666,0.0,5.551115123125783e-17,0.47916666666666674,0.4791666666666667,0.0,5.551115123125783e-17,0.19166666666666668,0.19166666666666668,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,19,default,0.3950333333333333,0.8375,0.125,0.024962171379910043,0.40148333333333336,0.4708333333333333,0.1166666666666667,0.02384457194229142,0.20348333333333335,0.3375,0.1166666666666667,0.021647870051757466,0.5997238425549022,0.7633944511168244,0.15217967817058753,0.029494701458156684,0.5994485448421936,0.7633944511168244,0.15217967817058753,0.029433604866002862,0.17948834093061014,0.464948409423747,0.19268051408161557,0.0396048414476312,0.18121666666666666,0.3875,0.2625,0.045295698225965984,2.1935720959403087,2.401151087069604,0.25187514426226976,0.04887171187644841,1.0,1.0,0.0,0.0,0.32342857142857145,0.5,0.35714285714285715,0.07218230887333622,0.009428571428571427,0.07142857142857142,0.07142857142857142,0.016378183597676017,0.23305,0.30416666666666664,0.14583333333333331,0.026616938007383358,0.04321666666666667,0.07916666666666666,0.058333333333333334,0.011518113753755188,0.2831428571428571,0.5357142857142857,0.42857142857142855,0.07695426683214823,0.02457142857142857,0.10714285714285714,0.10714285714285714,0.026308995900758404,1.6416,2.0,1.0,0.2728175947405152,0.375,0.375,0.0,0.0,0.4500000000000001,0.45,0.0,1.1102230246251565e-16,0.175,0.175,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,20,default,0.40323333333333333,0.7916666666666666,0.11666666666666664,0.023350374729327147,0.3606166666666667,0.42916666666666664,0.125,0.022800347219578333,0.23615,0.375,0.125,0.020406895621061252,0.6165272550116789,0.7433845621379075,0.14439473350153587,0.028090364277754513,0.6166126203361019,0.7433845621379075,0.14439473350153587,0.02816302261668546,0.20269689473439276,0.4262843925477636,0.20739758573678682,0.04188661959169572,0.20423333333333335,0.43333333333333335,0.2625,0.05061286617276503,2.178826848463822,2.2999880532448094,0.21659227095633415,0.04341166320306937,1.0,1.0,0.0,0.0,0.25585714285714284,0.5,0.35714285714285715,0.07193662176541521,0.03057142857142857,0.10714285714285714,0.10714285714285714,0.02622664169682953,0.21546666666666667,0.2875,0.15416666666666665,0.025093248317248826,0.058366666666666664,0.10416666666666667,0.07916666666666666,0.013165569574546412,0.21871428571428572,0.39285714285714285,0.3214285714285714,0.0695156714088886,0.060857142857142846,0.21428571428571427,0.17857142857142858,0.040158868184717936,1.5208000000000002,2.0,1.0,0.3983558208436272,0.35416666666666663,0.3541666666666667,0.0,5.551115123125783e-17,0.4125,0.4125,0.0,0.0,0.23333333333333336,0.23333333333333334,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,21,default,0.35778333333333334,0.7958333333333333,0.1333333333333333,0.02516424381273291,0.43001666666666666,0.5041666666666667,0.1375,0.026093576263560007,0.21220000000000003,0.3125,0.12083333333333332,0.020481536400703274,0.6291471649610585,0.7395184013258705,0.13774209240385538,0.028883263842988526,0.6291569839512683,0.7395184013258705,0.13774209240385538,0.02887609480377692,0.22322342990827548,0.41793124763568223,0.20890650093641702,0.045651650303565924,0.22435000000000002,0.4875,0.2916666666666667,0.05262875481458148,2.2302511023249294,2.3912614180729084,0.23552420790270956,0.0468868333604982,1.0,1.0,0.0,0.0,0.247,0.5,0.39285714285714285,0.0669006268845892,0.03271428571428571,0.10714285714285714,0.10714285714285714,0.0270332372898132,0.21801666666666666,0.3,0.15833333333333333,0.026534511071014247,0.057633333333333335,0.10416666666666667,0.07916666666666668,0.014674581197885455,0.2537142857142857,0.5,0.4285714285714286,0.07657515982380197,0.04614285714285714,0.17857142857142858,0.17857142857142858,0.0355484722252732,1.532,2.0,1.0,0.3119230674381105,0.3375,0.3375,0.0,0.0,0.4291666666666666,0.42916666666666664,0.0,5.551115123125783e-17,0.23333333333333336,0.23333333333333334,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,22,default,0.3765166666666667,0.7666666666666667,0.125,0.023549410230878864,0.38193333333333335,0.45,0.12083333333333335,0.02441506820706335,0.24155000000000001,0.3458333333333333,0.10833333333333334,0.020290946256890045,0.6251078513893883,0.7309936195252764,0.1604086729246207,0.027446977694447695,0.6251161116419239,0.7309936195252764,0.1604086729246207,0.027446966224834585,0.212118937169857,0.4029280895586947,0.2469156725039513,0.04144677279632752,0.21259999999999998,0.4083333333333333,0.275,0.04743991521446424,2.2269000996352024,2.3699356540692023,0.23755770365162343,0.04520902317245561,1.0,1.0,0.0,0.0,0.3077142857142857,0.5357142857142857,0.39285714285714285,0.06825582131113171,0.0917142857142857,0.17857142857142858,0.17857142857142858,0.037344507559987444,0.23158333333333334,0.3125,0.14583333333333334,0.025321406183526046,0.046299999999999994,0.0875,0.06666666666666667,0.011120751373495908,0.22542857142857142,0.5,0.4285714285714286,0.07698608408574334,0.06928571428571427,0.21428571428571427,0.21428571428571427,0.045067975869563875,1.3928,2.0,1.0,0.28133282780365326,0.3375,0.3375,0.0,0.0,0.475,0.475,0.0,0.0,0.1875,0.1875,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,23,default,0.3528833333333334,0.8416666666666667,0.14166666666666666,0.02624309962214406,0.4159833333333333,0.4875,0.125,0.02375844294374341,0.23113333333333336,0.3458333333333333,0.12083333333333335,0.022079880233169542,0.6400574427319652,0.7860220506106276,0.2007550015683578,0.032719396949653985,0.6400665233483753,0.7860220506106276,0.2007550015683578,0.0327204231558738,0.2370543416318755,0.4934314370763031,0.30362710102998625,0.0523015014392224,0.2344166666666667,0.44583333333333336,0.32499999999999996,0.05690519650162794,2.279800356092366,2.4513036923852685,0.30845184042075635,0.05179896788673876,1.0,1.0,0.0,0.0,0.26928571428571424,0.5,0.3928571428571429,0.07613427987069012,0.030857142857142854,0.07142857142857142,0.07142857142857142,0.02549269603279355,0.23368333333333333,0.31666666666666665,0.12083333333333335,0.023122914320359074,0.046299999999999994,0.0875,0.07083333333333333,0.012351518125315607,0.2682857142857143,0.5357142857142857,0.4642857142857143,0.08232786618770346,0.01957142857142857,0.07142857142857142,0.07142857142857142,0.02189073049563794,1.5015999999999998,2.0,1.0,0.2962388225739496,0.3291666666666666,0.32916666666666666,0.0,5.551115123125783e-17,0.4833333333333334,0.48333333333333334,0.0,5.551115123125783e-17,0.1875,0.1875,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,24,default,0.37089999999999995,0.8291666666666667,0.1375,0.023457905561523038,0.41041666666666665,0.49166666666666664,0.14583333333333331,0.025279685520195855,0.21868333333333334,0.36666666666666664,0.11250000000000002,0.021884221865688225,0.6196366027721474,0.7732669691033168,0.1413970072604548,0.028131589087268368,0.6195327925487657,0.7732669691033168,0.1413970072604548,0.028089185012722135,0.20536438896494752,0.4780725005005728,0.20318047846745746,0.042223829487645935,0.20671666666666666,0.5083333333333333,0.2875,0.0482480310479091,2.253946517802182,2.4288270007789823,0.26381927344793965,0.04822357691351529,1.0,1.0,0.0,0.0,0.184,0.42857142857142855,0.32142857142857145,0.06586256562737598,0.021285714285714283,0.10714285714285714,0.07142857142857142,0.023056717999272124,0.23298333333333335,0.30416666666666664,0.1333333333333333,0.025362970602391545,0.046516666666666664,0.0875,0.0625,0.012338613734487715,0.2512857142857143,0.5,0.3928571428571429,0.07994500660849715,0.02671428571428571,0.10714285714285714,0.10714285714285714,0.026642378394779474,1.4432,2.0,1.0,0.2994223772532708,0.32083333333333336,0.32083333333333336,0.0,0.0,0.49166666666666653,0.49166666666666664,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,25,default,0.3325,0.7708333333333334,0.14583333333333331,0.023758039574940614,0.4428,0.5208333333333334,0.15416666666666673,0.02718698626589976,0.22469999999999998,0.38333333333333336,0.10833333333333334,0.021976477323619348,0.6565830230134548,0.7821048707850776,0.152508619291006,0.028273837360222955,0.6563661643704986,0.7821048707850776,0.152508619291006,0.02833539981463366,0.2670261420837319,0.4991946130799373,0.25190806129424353,0.048639878057933024,0.26101666666666673,0.5333333333333333,0.3208333333333333,0.05668095163084136,2.3248489021034193,2.49661538575574,0.29423819594235656,0.04518322104132932,1.0,1.0,0.0,0.0,0.23214285714285715,0.39285714285714285,0.2857142857142857,0.05535138218874107,0.03328571428571428,0.14285714285714285,0.10714285714285714,0.028378275680742915,0.2291,0.30833333333333335,0.13749999999999998,0.026488907531686205,0.05014999999999999,0.1,0.07916666666666668,0.01282541963792565,0.22028571428571428,0.4642857142857143,0.3571428571428571,0.07181836499823989,0.06585714285714284,0.17857142857142858,0.17857142857142858,0.04071528820820934,1.5343999999999998,2.0,1.0,0.37290299006578104,0.33333333333333326,0.3333333333333333,0.0,5.551115123125783e-17,0.47083333333333327,0.4708333333333333,0.0,5.551115123125783e-17,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,26,default,0.36354999999999993,0.8166666666666667,0.14583333333333331,0.025504798023552787,0.4102166666666667,0.49166666666666664,0.1375,0.02589766720511071,0.22623333333333334,0.3541666666666667,0.12916666666666665,0.02188368240391812,0.625157781106046,0.7500966529697985,0.163668790331853,0.030036720021380223,0.6252303827278097,0.7500966529697985,0.163668790331853,0.03007105613691632,0.21290218944912287,0.4329332553896937,0.26738880482132,0.04618320668344305,0.21185,0.4166666666666667,0.3125,0.051459879194054335,2.2449426602719686,2.4013883033244663,0.26956462859622254,0.049427257632302435,1.0,1.0,0.0,0.0,0.1754285714285714,0.39285714285714285,0.28571428571428575,0.06094761886159261,0.016714285714285713,0.10714285714285714,0.10714285714285714,0.022388499234186815,0.2268,0.29583333333333334,0.14166666666666666,0.02369268522842722,0.05366666666666667,0.09583333333333334,0.07083333333333333,0.012862520921049826,0.234,0.5357142857142857,0.5357142857142857,0.07771691172033883,0.04542857142857142,0.14285714285714285,0.14285714285714285,0.03843255422802127,1.4952,2.0,1.0,0.3437105759210793,0.33333333333333326,0.3333333333333333,0.0,5.551115123125783e-17,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,27,default,0.37176666666666663,0.8125,0.1375,0.024217555615709856,0.40241666666666664,0.49166666666666664,0.15833333333333333,0.02461777248701072,0.22581666666666667,0.35833333333333334,0.10833333333333334,0.021199115547588302,0.6244066447622096,0.7970222788081454,0.1574751873849659,0.029257567572025116,0.6243314830860437,0.7970222788081454,0.1574751873849659,0.029206402033163072,0.21243378711045655,0.5098127111262721,0.22757755445118277,0.04415977963716202,0.21325,0.5083333333333333,0.2708333333333333,0.05028177547028788,2.22269875526677,2.4258594206875546,0.2834537957309422,0.04722672903969165,1.0,1.0,0.0,0.0,0.20614285714285713,0.42857142857142855,0.35714285714285715,0.06275982726527653,0.048999999999999995,0.10714285714285714,0.10714285714285714,0.020996112370957568,0.22341666666666668,0.29583333333333334,0.14166666666666666,0.02658699034406782,0.05159999999999999,0.0875,0.06249999999999999,0.012597221915962265,0.24057142857142855,0.4642857142857143,0.4285714285714286,0.07635096193077794,0.035142857142857135,0.14285714285714285,0.10714285714285714,0.02996051823752761,1.4912000000000003,2.0,1.0,0.29665225433156583,0.3583333333333334,0.35833333333333334,0.0,5.551115123125783e-17,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.20833333333333334,0.20833333333333334,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,28,default,0.36384999999999995,0.8083333333333333,0.15416666666666667,0.02651094637650225,0.41365,0.4791666666666667,0.125,0.024605154157434396,0.2225,0.3541666666666667,0.12083333333333332,0.022044777663252177,0.6127562813906352,0.7395035627819825,0.16367015623161085,0.031144627187400502,0.6128074924348678,0.7395035627819825,0.16367015623161085,0.031121118938069525,0.19411214839634292,0.40334686839341943,0.23417882572809062,0.044707331839281675,0.19616666666666668,0.4,0.2833333333333333,0.052225738652294594,2.2387566088576176,2.3740640896423364,0.281677871928145,0.05147359021504054,1.0,1.0,0.0,0.0,0.11785714285714284,0.2857142857142857,0.25,0.05261042808091513,0.024857142857142855,0.17857142857142858,0.17857142857142858,0.027001133763044024,0.2142666666666667,0.3,0.14166666666666666,0.024598238419312333,0.06203333333333333,0.10416666666666667,0.08333333333333334,0.013644453492577528,0.20957142857142855,0.42857142857142855,0.42857142857142855,0.0705171856315023,0.06385714285714285,0.25,0.17857142857142858,0.04151247660987855,1.536,2.0,1.0,0.328,0.31666666666666665,0.31666666666666665,0.0,0.0,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.25,0.25,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,29,default,0.38743333333333335,0.7791666666666667,0.13333333333333336,0.025590167382544937,0.3989666666666667,0.4791666666666667,0.125,0.024370724696287187,0.21359999999999998,0.3125,0.11249999999999999,0.021128863880693842,0.6030937291187752,0.697472675962218,0.16132970954787107,0.029686834783914942,0.6031877236800233,0.697472675962218,0.16132970954787107,0.029780940686618334,0.18088187646644455,0.33053544934835,0.21751221097940193,0.04095873231406648,0.17885,0.39166666666666666,0.26666666666666666,0.04626130192240114,2.17131506209573,2.309784094624884,0.2757692824327709,0.04970878126192361,1.0,1.0,0.0,0.0,0.1937142857142857,0.42857142857142855,0.32142857142857145,0.06519421534373823,0.04828571428571428,0.14285714285714285,0.14285714285714285,0.034033596846141816,0.21869999999999998,0.2833333333333333,0.12916666666666668,0.024687581223495077,0.05706666666666666,0.10416666666666667,0.07916666666666666,0.013413550362724005,0.18185714285714283,0.42857142857142855,0.42857142857142855,0.06809671993059668,0.08657142857142855,0.25,0.21428571428571427,0.05015567601712386,1.3224,2.0,1.0,0.31378056026465373,0.35,0.35,0.0,0.0,0.4208333333333334,0.42083333333333334,0.0,5.551115123125783e-17,0.22916666666666663,0.22916666666666666,0.0,2.7755575615628914e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,30,default,0.37025,0.8541666666666666,0.1375,0.024863655983963596,0.42333333333333334,0.4875,0.125,0.023309511649396118,0.20641666666666666,0.36666666666666664,0.12083333333333332,0.022638616221943523,0.6131034590092488,0.7794090795326305,0.1728785655067856,0.031023847554115355,0.6132206216371827,0.7794090795326305,0.1728785655067856,0.031027477045090072,0.19586091249005336,0.494002844958038,0.25041956229355145,0.04424225336064866,0.19648333333333332,0.4666666666666667,0.35,0.05499300208006268,2.201898521533207,2.3724460598152235,0.29281785985843145,0.04952504114625815,1.0,1.0,0.0,0.0,0.17528571428571427,0.39285714285714285,0.35714285714285715,0.06056216236400482,0.024428571428571424,0.10714285714285714,0.10714285714285714,0.02535824947283488,0.22656666666666667,0.31666666666666665,0.12499999999999997,0.024219276069555287,0.04715,0.08333333333333333,0.05416666666666667,0.012093489984284934,0.22357142857142856,0.5357142857142857,0.5357142857142857,0.07626818953334265,0.04971428571428571,0.21428571428571427,0.14285714285714285,0.03496237044221652,1.4232,2.0,1.0,0.3107760608541141,0.375,0.375,0.0,0.0,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.19166666666666668,0.19166666666666668,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,31,default,0.38361666666666666,0.7708333333333334,0.1166666666666667,0.023522808080669283,0.3946833333333334,0.4625,0.13333333333333336,0.023912392184806605,0.22169999999999998,0.3416666666666667,0.15,0.020671343556828724,0.6143107576875156,0.7856448118802735,0.16626904444713442,0.029100890139642975,0.6143733871626914,0.7856448118802735,0.16626904444713442,0.02905100575061309,0.19941028868875132,0.49171126736531323,0.2297666311461023,0.042137676203280475,0.1991,0.475,0.30000000000000004,0.051031264926513435,2.2141675116419965,2.4175094913778628,0.23110969890856348,0.045163378686120914,1.0,1.0,0.0,0.0,0.20042857142857143,0.4642857142857143,0.35714285714285715,0.06418102586927583,0.02057142857142857,0.10714285714285714,0.10714285714285714,0.022930240259695204,0.2298,0.31666666666666665,0.175,0.02734581016048589,0.04443333333333333,0.08333333333333333,0.07083333333333333,0.01127859329290079,0.21728571428571428,0.4642857142857143,0.39285714285714285,0.07316587249503134,0.035285714285714274,0.14285714285714285,0.10714285714285714,0.030385616898225287,1.5472000000000001,2.0,1.0,0.3570044257428751,0.4,0.4,0.0,0.0,0.4249999999999999,0.425,0.0,1.1102230246251565e-16,0.175,0.175,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,32,default,0.36101666666666665,0.7916666666666666,0.13749999999999996,0.02435175672421921,0.4158833333333333,0.49166666666666664,0.14583333333333331,0.025994342333156523,0.2231,0.32916666666666666,0.11250000000000002,0.02216418532477815,0.6323179634640465,0.7623176537433102,0.172015719111828,0.02942519479480893,0.6323225364536502,0.7623176537433102,0.172015719111828,0.029425275084680697,0.22627324554652212,0.46170931428645295,0.26300791782970573,0.04629563905851612,0.22469999999999998,0.4791666666666667,0.2875,0.050489756936982336,2.2639704147421367,2.410840496188496,0.27268301756408775,0.046385412328363324,1.0,1.0,0.0,0.0,0.19428571428571428,0.42857142857142855,0.35714285714285715,0.061095442229551704,0.044857142857142845,0.14285714285714285,0.14285714285714285,0.03044030625499617,0.22946666666666665,0.30416666666666664,0.13333333333333333,0.025430602736772785,0.050083333333333334,0.09583333333333334,0.07500000000000001,0.012722737738221109,0.232,0.42857142857142855,0.35714285714285715,0.07362674757982776,0.04557142857142856,0.17857142857142858,0.17857142857142858,0.03571114271884497,1.4,2.0,1.0,0.332264954516723,0.34166666666666673,0.3416666666666667,0.0,5.551115123125783e-17,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.2,0.2,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,True,default,0,fp_heavy,33,default,0.3934666666666667,0.8083333333333333,0.12916666666666665,0.02369561609712274,0.3786333333333333,0.4583333333333333,0.15416666666666667,0.025077524244275437,0.22790000000000002,0.375,0.10833333333333331,0.0209246266394409,0.6274675159839411,0.8321675458853479,0.12650899932166637,0.028228382031481328,0.6271992463113282,0.8321675458853479,0.12650899932166637,0.028210588958152837,0.22260004333880562,0.5824520962972343,0.20394442750908087,0.0447021342445352,0.2245,0.625,0.29166666666666663,0.05201789222095712,2.209927195005622,2.473558398993929,0.2255392082198009,0.045773412684141215,1.0,1.0,0.0,0.0,0.2267142857142857,0.4642857142857143,0.39285714285714285,0.06853883153783283,0.044285714285714275,0.14285714285714285,0.14285714285714285,0.029416086117105715,0.23108333333333334,0.32916666666666666,0.15833333333333333,0.026656378223607197,0.048,0.0875,0.0625,0.011427306477614632,0.24271428571428572,0.4642857142857143,0.3928571428571429,0.07314355468417388,0.05399999999999999,0.17857142857142858,0.17857142857142858,0.04043538559434379,1.5104000000000002,2.0,1.0,0.34867153597619643,0.34583333333333327,0.3458333333333333,0.0,5.551115123125783e-17,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,stable,stable
