steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,enable_endogenous_content,noise_mode,seed,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,bridge_multiplier_used_mean_tail,bridge_multiplier_used_max,bridge_multiplier_used_amp_tail,bridge_multiplier_used_std_tail,content_frac_H_mean_tail,content_frac_H_max,content_frac_H_amp_tail,content_frac_H_std_tail,content_frac_P_mean_tail,content_frac_P_max,content_frac_P_amp_tail,content_frac_P_std_tail,content_frac_D_mean_tail,content_frac_D_max,content_frac_D_amp_tail,content_frac_D_std_tail,regime_fixed,regime,content_transition_strength
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,default,45,exogenous,0.35838333333333333,0.825,0.125,0.02388479874545965,0.4550833333333334,0.5208333333333334,0.12083333333333335,0.022105963247755368,0.18653333333333333,0.37083333333333335,0.125,0.021076158199359873,0.5927652753957297,0.7868119658088546,0.1725605251456085,0.028994875018687645,0.5923028556031411,0.7868119658088546,0.1725605251456085,0.029296570452009355,0.16402331741849013,0.48776543271893186,0.2139024583532027,0.03704044430198319,0.16321666666666668,0.5166666666666667,0.24583333333333332,0.04398516479703381,2.235392838253274,2.4728904742709292,0.2620773376525034,0.04797647813627631,1.0,1.0,0.0,0.0,0.17628571428571427,0.39285714285714285,0.28571428571428575,0.06106938175350314,0.028999999999999998,0.10714285714285714,0.10714285714285714,0.024553564935064075,0.0744,0.14166666666666666,0.10416666666666666,0.016022588222048686,0.04621666666666667,0.08333333333333333,0.058333333333333334,0.01172273432267404,0.06757142857142856,0.21428571428571427,0.21428571428571427,0.04403639496635315,0.036285714285714275,0.14285714285714285,0.14285714285714285,0.0317785706258228,1.35,1.35,0.0,0.0,0.375,0.375,0.0,0.0,0.4458333333333334,0.44583333333333336,0.0,5.551115123125783e-17,0.1791666666666667,0.17916666666666667,0.0,2.7755575615628914e-17,stable,oscillatory,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,default,46,exogenous,0.38381666666666664,0.8583333333333333,0.1375,0.0255082176301416,0.3954333333333334,0.4583333333333333,0.1333333333333333,0.025423764036384893,0.22075,0.3625,0.10833333333333331,0.02136147232753398,0.6075707704388564,0.7735699853265624,0.16597030398113288,0.02920820718364761,0.6080316759847999,0.7735699853265624,0.16597030398113288,0.02914304627014972,0.18630256561155614,0.46956658508110505,0.22972412250140228,0.0402467936571553,0.18518333333333334,0.4666666666666667,0.27083333333333337,0.04760785707796094,2.17986631138612,2.3840395059811508,0.2597464278576713,0.04821576133012926,1.0,1.0,0.0,0.0,0.23928571428571427,0.5,0.35714285714285715,0.07101666950046852,0.07071428571428569,0.17857142857142858,0.14285714285714285,0.03620378827849767,0.06546666666666667,0.12083333333333333,0.09166666666666667,0.015628641797816097,0.05243333333333334,0.0875,0.06249999999999999,0.012700437437785799,0.065,0.21428571428571427,0.21428571428571427,0.044083640354884206,0.073,0.25,0.25,0.046539208837105016,1.35,1.35,0.0,0.0,0.4208333333333334,0.42083333333333334,0.0,5.551115123125783e-17,0.37083333333333335,0.37083333333333335,0.0,0.0,0.20833333333333334,0.20833333333333334,0.0,0.0,stable,stable,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,default,47,exogenous,0.40085000000000004,0.775,0.14166666666666666,0.02485876214849717,0.38616666666666666,0.4583333333333333,0.125,0.024861281811952764,0.21298333333333336,0.4166666666666667,0.10833333333333334,0.022226167010980548,0.6099627497686971,0.8462553473265324,0.16283115203582266,0.03058566075816142,0.6105490621734811,0.8462553473265324,0.16283115203582266,0.030409235958620835,0.1944509940230511,0.5936975839934905,0.21926678781453002,0.04348330066121638,0.19305,0.5958333333333333,0.2833333333333333,0.0514602354574222,2.1353695880866623,2.399170787159991,0.2626558910742971,0.04717536033548007,1.0,1.0,0.0,0.0,0.2017142857142857,0.39285714285714285,0.32142857142857145,0.06344787351094774,0.07328571428571427,0.17857142857142858,0.17857142857142858,0.0391441605622403,0.07148333333333332,0.1375,0.09166666666666667,0.016580854086030133,0.046799999999999994,0.0875,0.07083333333333333,0.012071960164870584,0.06242857142857142,0.21428571428571427,0.21428571428571427,0.04478542948189233,0.052285714285714276,0.21428571428571427,0.14285714285714285,0.03712746933998918,1.35,1.35,0.0,0.0,0.375,0.375,0.0,0.0,0.4375,0.4375,0.0,0.0,0.1875,0.1875,0.0,0.0,stable,runaway,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,default,48,exogenous,0.37398333333333333,0.7333333333333333,0.1375,0.022672358354025136,0.4172666666666667,0.4875,0.1375,0.023227163217042053,0.20875,0.325,0.1166666666666667,0.021302223410297392,0.606921802874143,0.7266440968934945,0.16694724725670196,0.028118759194160632,0.6062996502491868,0.7266440968934945,0.16694724725670196,0.02832118068231555,0.1832585038080911,0.38447426388699174,0.23194015486524572,0.0393514609292369,0.18196666666666667,0.4041666666666667,0.24583333333333335,0.046457196548124934,2.2167445906540952,2.35667988701267,0.2484372032043769,0.04293801135950511,1.0,1.0,0.0,0.0,0.218,0.4642857142857143,0.3571428571428571,0.06297456564651595,0.017,0.10714285714285714,0.10714285714285714,0.022852231615225642,0.07673333333333333,0.14166666666666666,0.0875,0.017249669884119842,0.05908333333333333,0.1,0.07916666666666668,0.013162710376075453,0.06442857142857143,0.21428571428571427,0.21428571428571427,0.04647777612439506,0.051285714285714275,0.17857142857142858,0.17857142857142858,0.03789593699615206,1.35,1.35,0.0,0.0,0.2875,0.2875,0.0,0.0,0.47916666666666674,0.4791666666666667,0.0,5.551115123125783e-17,0.23333333333333336,0.23333333333333334,0.0,2.7755575615628914e-17,stable,stable,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,default,49,exogenous,0.3664666666666667,0.8,0.11249999999999999,0.023260935301726605,0.4263333333333334,0.5,0.14166666666666666,0.0254983659607173,0.2072,0.3541666666666667,0.11666666666666664,0.02185734049085875,0.6117515600777176,0.758394497171093,0.1404958182427295,0.027873306324598376,0.6114140631179708,0.758394497171093,0.1404958182427295,0.027888712155499765,0.1896256690135732,0.43921643264706556,0.20426718544596548,0.03912865412163048,0.1874,0.4708333333333333,0.23750000000000004,0.046858131038747634,2.2126839697182588,2.3633061986416597,0.2235802965897693,0.04450267630781964,1.0,1.0,0.0,0.0,0.22628571428571428,0.42857142857142855,0.39285714285714285,0.07041335680342566,0.018428571428571426,0.10714285714285714,0.07142857142857142,0.022410365677425218,0.07504999999999999,0.12916666666666668,0.1,0.01679319471955497,0.05088333333333333,0.0875,0.06666666666666667,0.013180804645813969,0.08328571428571428,0.25,0.25,0.05474635389965365,0.051857142857142845,0.17857142857142858,0.17857142857142858,0.03872482724167997,1.35,1.35,0.0,0.0,0.34166666666666673,0.3416666666666667,0.0,5.551115123125783e-17,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.2,0.2,0.0,0.0,stable,stable,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,default,50,exogenous,0.3657333333333333,0.7916666666666666,0.1375,0.024134254126080265,0.44480000000000003,0.5208333333333334,0.1416666666666666,0.024427648269941992,0.18946666666666667,0.35833333333333334,0.1375,0.020375475454575288,0.6137527888899629,0.778973760810387,0.16577209308593555,0.028276524769977926,0.6136989810775172,0.778973760810387,0.16577209308593555,0.028516921896198474,0.19756652175213593,0.4885187946952863,0.24097290151209477,0.0413562844173694,0.19814999999999997,0.5375,0.27499999999999997,0.04794073018959046,2.2123404389596053,2.3956789373382237,0.24612884147096015,0.04499586004113894,1.0,1.0,0.0,0.0,0.18714285714285714,0.4642857142857143,0.28571428571428575,0.06033917737697964,0.045428571428571415,0.14285714285714285,0.14285714285714285,0.029580743874406967,0.08159999999999999,0.14583333333333334,0.10833333333333334,0.016788587393424936,0.048049999999999995,0.0875,0.07083333333333333,0.012539504243257255,0.07371428571428569,0.25,0.21428571428571427,0.046013307746736905,0.07042857142857141,0.17857142857142858,0.17857142857142858,0.043142147581676824,1.35,1.35,0.0,0.0,0.3125,0.3125,0.0,0.0,0.5,0.5,0.0,0.0,0.1875,0.1875,0.0,0.0,stable,oscillatory,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,1,exogenous,0.36033333333333334,0.8083333333333333,0.14583333333333331,0.025337170761989634,0.4294333333333333,0.5,0.1375,0.02525010451023476,0.21023333333333333,0.37083333333333335,0.1375,0.023395773597430416,0.621578048575767,0.7824484043591601,0.17583386087321484,0.031693267393557004,0.6209916903993629,0.7824484043591601,0.17583386087321484,0.031346887666114376,0.2100928613299509,0.49669664482400805,0.26866555774038886,0.04787362273305546,0.20873333333333335,0.5333333333333333,0.24999999999999997,0.05199071498300869,2.2089513638872176,2.3525431996703077,0.2678331669404397,0.04823472096300329,1.0,1.0,0.0,0.0,0.26085714285714284,0.5714285714285714,0.3214285714285714,0.0710308929628654,0.013428571428571425,0.14285714285714285,0.10714285714285714,0.02126796959308163,0.2240333333333333,0.30833333333333335,0.15000000000000002,0.025408528751844985,0.054883333333333326,0.09583333333333334,0.07500000000000001,0.013032022525729117,0.25042857142857144,0.4642857142857143,0.3928571428571429,0.08058979020765773,0.044285714285714275,0.14285714285714285,0.14285714285714285,0.03422613871631697,1.35,1.35,0.0,0.0,0.34166666666666673,0.3416666666666667,0.0,5.551115123125783e-17,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.21666666666666673,0.21666666666666667,0.0,5.551115123125783e-17,stable,oscillatory,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,2,exogenous,0.38489999999999996,0.7833333333333333,0.125,0.023951130801418682,0.40146666666666664,0.4666666666666667,0.14166666666666666,0.02287196245770499,0.21363333333333331,0.3958333333333333,0.13749999999999998,0.02247452879248961,0.6092606569755251,0.8158740329442637,0.1706860351005115,0.030496107574334456,0.6086923491285468,0.8158740329442637,0.1706860351005115,0.030117211238535408,0.19138523498968402,0.5514711471637138,0.21897194764530528,0.041049580973442586,0.19219999999999998,0.5583333333333333,0.2791666666666667,0.05082233760857523,2.2133191894772755,2.4386007794145232,0.2633346654501665,0.047091235433014876,1.0,1.0,0.0,0.0,0.20185714285714285,0.5,0.39285714285714285,0.06993889461231023,0.02457142857142857,0.10714285714285714,0.10714285714285714,0.027447909849422792,0.24166666666666667,0.325,0.15,0.025628217955128204,0.040799999999999996,0.075,0.07083333333333333,0.011800376641823297,0.2534285714285714,0.5,0.4642857142857143,0.0831060301355922,0.03357142857142857,0.10714285714285714,0.10714285714285714,0.028935184429327274,1.35,1.35,0.0,0.0,0.3291666666666666,0.32916666666666666,0.0,5.551115123125783e-17,0.5083333333333332,0.5083333333333333,0.0,1.1102230246251565e-16,0.1625,0.1625,0.0,0.0,stable,oscillatory,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,3,exogenous,0.3769166666666667,0.7583333333333333,0.13333333333333336,0.02526814529534502,0.4114166666666667,0.4791666666666667,0.14583333333333337,0.025900584506488994,0.21166666666666664,0.375,0.11666666666666664,0.022107690969434143,0.6182305688583617,0.8211310998746806,0.16403918522721417,0.029973470085596674,0.6176567037016392,0.8211310998746806,0.16403918522721417,0.03005413864730015,0.20619679712118377,0.5630491847042998,0.23995254029622715,0.04512473769920689,0.20526666666666665,0.575,0.25,0.049353160430153246,2.2176693109453307,2.440450727836611,0.25952041001082815,0.04856882571365201,1.0,1.0,0.0,0.0,0.2031428571428571,0.4642857142857143,0.35714285714285715,0.06968090535741174,0.06514285714285714,0.17857142857142858,0.14285714285714285,0.0367184544603825,0.23256666666666667,0.30833333333333335,0.15000000000000002,0.02487124622709704,0.04501666666666666,0.0875,0.07083333333333333,0.012581390578504782,0.21828571428571428,0.42857142857142855,0.39285714285714285,0.07662737827983426,0.05799999999999999,0.17857142857142858,0.17857142857142858,0.04057344059397296,1.35,1.35,0.0,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.175,0.175,0.0,0.0,stable,stable,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,4,exogenous,0.38685,0.8291666666666667,0.14583333333333337,0.02631396439577705,0.4199666666666667,0.5083333333333333,0.16249999999999998,0.026163460525447827,0.19318333333333335,0.36666666666666664,0.1166666666666667,0.019978940301115963,0.5931402131251078,0.8030815186938823,0.16894053189518665,0.029730801681058804,0.5928566207928011,0.8030815186938823,0.16894053189518665,0.029859906558649365,0.16894055876633213,0.5302962000777576,0.21657416413820757,0.03925053073288016,0.16963333333333333,0.5375,0.25833333333333336,0.04339519942727921,2.2172180726618977,2.4716397017907257,0.26174353851240006,0.050174415824579446,1.0,1.0,0.0,0.0,0.19885714285714284,0.4642857142857143,0.32142857142857145,0.06346073830426532,0.04842857142857142,0.17857142857142858,0.14285714285714285,0.031405511020344494,0.23328333333333334,0.325,0.12916666666666668,0.02521155489056556,0.04928333333333333,0.09166666666666666,0.0625,0.011860309626837085,0.21457142857142855,0.39285714285714285,0.3214285714285714,0.07586185080897556,0.0597142857142857,0.21428571428571427,0.17857142857142858,0.04022284861891818,1.35,1.35,0.0,0.0,0.30416666666666664,0.30416666666666664,0.0,0.0,0.5,0.5,0.0,0.0,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,stable,stable,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,5,exogenous,0.37220000000000003,0.8041666666666667,0.17083333333333334,0.024113596902070742,0.3935166666666667,0.4708333333333333,0.14166666666666666,0.024117357741768573,0.23428333333333334,0.38333333333333336,0.12083333333333332,0.022450569158833266,0.6176896303243115,0.799540837701827,0.17922569602100435,0.030076910386178914,0.6175390644145361,0.799540837701827,0.17922569602100435,0.029609530044877163,0.1975636678082127,0.509226193468329,0.2613230759943613,0.04245727346967593,0.19826666666666667,0.5083333333333333,0.30416666666666664,0.0502277700967193,2.250897796609195,2.454131155235744,0.3143330623052081,0.047300764121785875,1.0,1.0,0.0,0.0,0.2692857142857143,0.5,0.3214285714285714,0.06873863542433761,0.022285714285714284,0.10714285714285714,0.10714285714285714,0.02397447622376934,0.23793333333333333,0.30833333333333335,0.13333333333333336,0.02691717749773264,0.03540000000000001,0.06666666666666667,0.05,0.009784114108537823,0.24571428571428572,0.5,0.4285714285714286,0.07208271892310208,0.02614285714285714,0.10714285714285714,0.10714285714285714,0.026634717255216097,1.35,1.35,0.0,0.0,0.4,0.4,0.0,0.0,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.14583333333333334,0.14583333333333334,0.0,0.0,stable,oscillatory,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,6,exogenous,0.3679166666666666,0.7833333333333333,0.16249999999999998,0.026719349002382358,0.39936666666666665,0.4708333333333333,0.12916666666666665,0.025617680526455855,0.23271666666666666,0.37916666666666665,0.125,0.02184783869300475,0.6312557593868484,0.8199478209086412,0.1896229695154461,0.03143628680984303,0.6318999099065775,0.8199478209086412,0.1896229695154461,0.03179606822940744,0.22423851685717952,0.5500234507508386,0.28601270577316706,0.0487838649699426,0.22366666666666668,0.5708333333333333,0.30416666666666664,0.05666323519022032,2.256571416460911,2.458438836765514,0.3333728997603309,0.05196072838736869,1.0,1.0,0.0,0.0,0.2494285714285714,0.4642857142857143,0.3928571428571429,0.06895488024936365,0.04099999999999999,0.14285714285714285,0.14285714285714285,0.030095426461134434,0.22301666666666664,0.30416666666666664,0.15416666666666665,0.025019930944038284,0.054450000000000005,0.09166666666666666,0.07083333333333333,0.013353744793128255,0.2157142857142857,0.5,0.4285714285714286,0.07671840904055745,0.04571428571428571,0.14285714285714285,0.14285714285714285,0.032450904833144424,1.35,1.35,0.0,0.0,0.3583333333333334,0.35833333333333334,0.0,5.551115123125783e-17,0.4291666666666666,0.42916666666666664,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,stable,oscillatory,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,7,exogenous,0.3568333333333334,0.8083333333333333,0.16249999999999998,0.02575471909292655,0.41886666666666666,0.5,0.16249999999999998,0.027307792945522998,0.2243,0.37083333333333335,0.14166666666666664,0.022569251452166306,0.6352106968185369,0.7875204026742259,0.16219362835237872,0.03000259905639369,0.6356906451124652,0.7875204026742259,0.16219362835237872,0.03040979009135872,0.2285820953577441,0.49760124828356544,0.2581190931648286,0.048311232510565925,0.22838333333333333,0.5166666666666667,0.36250000000000004,0.059570315594262215,2.2373682329452613,2.4258883648482086,0.3088063343683012,0.049997091317350355,1.0,1.0,0.0,0.0,0.25728571428571434,0.5,0.4285714285714286,0.07655183651271462,0.04342857142857142,0.10714285714285714,0.10714285714285714,0.025787198216105884,0.22640000000000002,0.32916666666666666,0.14166666666666666,0.02628605460442222,0.04775,0.09166666666666666,0.075,0.013307527109789323,0.2522857142857143,0.5,0.4285714285714286,0.08134632437790855,0.027857142857142855,0.10714285714285714,0.10714285714285714,0.02662092164797746,1.35,1.35,0.0,0.0,0.37916666666666665,0.37916666666666665,0.0,0.0,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,stable,oscillatory,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,8,exogenous,0.3662,0.8416666666666667,0.1375,0.023680254315451184,0.39225,0.45416666666666666,0.1375,0.024429746212353498,0.24155000000000001,0.4125,0.12499999999999997,0.022162286534661634,0.6318244996542803,0.8355124283278634,0.1614484621566502,0.028941309530373396,0.6315043550593932,0.8355124283278634,0.1614484621566502,0.028274245579087972,0.218593118752422,0.5631820948643664,0.23169968529553298,0.04234276731912087,0.21855000000000002,0.6083333333333333,0.275,0.05053871178501574,2.2208917654563693,2.4934120752430973,0.24970765300755993,0.04609209424860897,1.0,1.0,0.0,0.0,0.2781428571428572,0.5,0.3214285714285714,0.06411739870211931,0.017285714285714286,0.07142857142857142,0.07142857142857142,0.020258029398291452,0.22934999999999997,0.3125,0.1416666666666667,0.02494231678627041,0.048233333333333336,0.0875,0.06666666666666667,0.011077554884640484,0.25414285714285717,0.5,0.4642857142857143,0.08142969924031002,0.019428571428571424,0.07142857142857142,0.07142857142857142,0.021901449024842055,1.35,1.35,0.0,0.0,0.37083333333333335,0.37083333333333335,0.0,0.0,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,stable,runaway,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,9,exogenous,0.36304999999999993,0.7625,0.12083333333333335,0.02379402936312665,0.4439166666666667,0.5083333333333333,0.13749999999999996,0.025102705697460845,0.19303333333333333,0.4,0.10416666666666666,0.021093548250063994,0.6122679473740129,0.8399635473427022,0.18568136845996708,0.02914100632024701,0.6112340615118353,0.8399635473427022,0.18568136845996708,0.028920959552638608,0.19654273515823847,0.5892603527515895,0.2638076313498864,0.041631606978002535,0.19796666666666668,0.6458333333333334,0.2708333333333333,0.05137178213766776,2.2073141895342685,2.442727643553437,0.2550681040297311,0.04471878645130318,1.0,1.0,0.0,0.0,0.14228571428571427,0.4642857142857143,0.25,0.05523308680085715,0.027714285714285712,0.14285714285714285,0.10714285714285714,0.027053989860036147,0.22571666666666668,0.29583333333333334,0.15,0.024795838584551057,0.0551,0.0875,0.06666666666666667,0.012313768265193595,0.2061428571428571,0.42857142857142855,0.39285714285714285,0.06983961217369,0.08128571428571428,0.21428571428571427,0.21428571428571427,0.04705381200805941,1.35,1.35,0.0,0.0,0.3125,0.3125,0.0,0.0,0.46666666666666673,0.4666666666666667,0.0,5.551115123125783e-17,0.22083333333333327,0.22083333333333333,0.0,5.551115123125783e-17,stable,stable,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,10,exogenous,0.37110000000000004,0.8208333333333333,0.1166666666666667,0.022439696967650878,0.41536666666666666,0.48333333333333334,0.13333333333333336,0.025068882880752562,0.21353333333333332,0.3541666666666667,0.1,0.020857692425897294,0.6228870928854783,0.8318292167803616,0.14037631217720192,0.02745368241930704,0.6232522132683787,0.8318292167803616,0.14037631217720192,0.027862152207903633,0.21092856881592115,0.5703971661634982,0.2033102345814708,0.04183033338467479,0.21108333333333335,0.5791666666666667,0.3041666666666667,0.050822471517145945,2.264465507107616,2.5873557032645134,0.2503391829863304,0.04504444223222724,1.0,1.0,0.0,0.0,0.23585714285714282,0.4642857142857143,0.3571428571428571,0.07241448158246487,0.03957142857142857,0.17857142857142858,0.17857142857142858,0.035862833925149544,0.21875,0.29583333333333334,0.1375,0.025307141065100357,0.060366666666666666,0.10416666666666667,0.07916666666666666,0.013050287353158165,0.195,0.42857142857142855,0.39285714285714285,0.06593518771939484,0.06014285714285714,0.17857142857142858,0.17857142857142858,0.04128274828693517,1.35,1.35,0.0,0.0,0.2958333333333334,0.29583333333333334,0.0,5.551115123125783e-17,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.25,0.25,0.0,0.0,stable,stable,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,11,exogenous,0.3793666666666667,0.8083333333333333,0.1375,0.025684279671079394,0.4036166666666666,0.4708333333333333,0.14166666666666666,0.026706537901170693,0.2170166666666667,0.3333333333333333,0.11250000000000002,0.020865368702975538,0.6048107410806081,0.720637036747996,0.17239933578249234,0.028530647320578292,0.605038841441414,0.720637036747996,0.17239933578249234,0.028747133881234396,0.1804531651781866,0.3710252398077254,0.22677410448138718,0.03870217019803817,0.18106666666666665,0.37916666666666665,0.25416666666666665,0.046064580271131916,2.2186720336284242,2.3625539432594254,0.26970138075498085,0.04910062716837298,1.0,1.0,0.0,0.0,0.208,0.39285714285714285,0.2857142857142857,0.06570869541439112,0.014285714285714285,0.10714285714285714,0.10714285714285714,0.020203050891044214,0.224,0.3,0.15,0.02712061536502772,0.0459,0.0875,0.07083333333333333,0.0122245654319489,0.2217142857142857,0.4642857142857143,0.4285714285714286,0.07549780372531999,0.04628571428571428,0.14285714285714285,0.14285714285714285,0.03351027865461886,1.35,1.35,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.4249999999999999,0.425,0.0,1.1102230246251565e-16,0.19166666666666668,0.19166666666666668,0.0,0.0,stable,stable,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,12,exogenous,0.41685,0.775,0.13333333333333336,0.02151310324223614,0.38125,0.44583333333333336,0.12083333333333335,0.022831660522665064,0.20189999999999997,0.3458333333333333,0.09999999999999998,0.019628522330753503,0.5629991538833172,0.7487743039674284,0.1659546589548459,0.02563224966892786,0.5626439812939497,0.7487743039674284,0.1659546589548459,0.025241056727193095,0.13058701579846074,0.42814398540509846,0.1879567802166423,0.02800228612292649,0.13006666666666666,0.42083333333333334,0.22083333333333335,0.035261262976057264,2.1383153848504164,2.359000387495994,0.26656429106754365,0.041689077908437615,1.0,1.0,0.0,0.0,0.1972857142857143,0.39285714285714285,0.32142857142857145,0.06037113109249946,0.08157142857142856,0.17857142857142858,0.17857142857142858,0.03758229066233951,0.2348333333333333,0.325,0.16666666666666666,0.026992282847757308,0.04351666666666667,0.07916666666666666,0.0625,0.011748865193427547,0.2034285714285714,0.4642857142857143,0.39285714285714285,0.06794715834036485,0.05499999999999999,0.17857142857142858,0.14285714285714285,0.03698455275999891,1.35,1.35,0.0,0.0,0.3624999999999999,0.3625,0.0,1.1102230246251565e-16,0.4625,0.4625,0.0,0.0,0.175,0.175,0.0,0.0,stable,stable,
500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,exogenous,False,fp_heavy,13,exogenous,0.38089999999999996,0.8166666666666667,0.13333333333333336,0.0241820870342767,0.42610000000000003,0.49583333333333335,0.1375,0.025011908274970858,0.193,0.3625,0.09583333333333333,0.019547662548527665,0.5982988936882172,0.7683006461328517,0.15605886042898331,0.027374387795614883,0.5980897719887894,0.7683006461328517,0.15605886042898331,0.027599695519015647,0.17536702043303418,0.46775480113990187,0.19528545794289925,0.0368417758708036,0.175,0.4666666666666667,0.27499999999999997,0.04509403754624576,2.199501558480773,2.3588802855208186,0.24521643938459814,0.045660845782264314,1.0,1.0,0.0,0.0,0.21914285714285714,0.5357142857142857,0.3214285714285714,0.06457774937457728,0.06357142857142856,0.17857142857142858,0.17857142857142858,0.036484550826063236,0.21365,0.32083333333333336,0.12916666666666668,0.023493432888551834,0.0687,0.1125,0.07916666666666666,0.014468509867217762,0.20471428571428568,0.4642857142857143,0.35714285714285715,0.07024171096423887,0.07185714285714284,0.21428571428571427,0.21428571428571427,0.04109247907749901,1.35,1.35,0.0,0.0,0.26250000000000007,0.2625,0.0,5.551115123125783e-17,0.4625,0.4625,0.0,0.0,0.27499999999999997,0.275,0.0,5.551115123125783e-17,stable,stable,
